instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,9106.523810,9098.791492,9962.000000,11448.761905,17928.000000,14393.000000,22.818894,24.679199,24.984356,24.679066,610.763825,1201.480377,1200.000000,New,16,760370,79193,156
1,8778.857143,9019.285714,8924.584485,10568.662667,11346.357143,18458.000000,14385.000000,6.330524,6.843162,43.690512,6.843174,137.726664,1201.479343,1200.000000,Old,16,613019,69376,156
2,8876.071429,9105.595238,9080.929634,10625.931581,11417.821429,29265.000000,14433.000000,5.716739,6.141290,7.541406,6.141302,71.057462,1201.499409,1200.000000,Old,16,691310,81152,156
