instanceIndex,primalBounds,dualBounds,times
0,40560.054142,38916.483000,2.018368
0,40560.054142,38916.483000,3.411054
0,40560.054142,38916.483000,4.646417
0,40560.054142,38916.483000,5.788891
0,40560.054142,38916.483000,6.964833
0,40560.054142,38916.483000,7.971327
0,40560.054142,38916.483000,8.823001
0,40560.054142,38916.483000,9.738005
0,40560.054142,38916.483000,10.596623
0,40560.054142,38916.483000,11.467458
0,40560.054142,38916.483000,12.371283
0,40560.054142,38916.483000,13.272267
0,40560.054142,38916.483000,14.185186
0,40560.054142,38916.483000,15.102583
0,40560.054142,38916.483000,16.037131
0,40560.054142,38916.483000,16.951599
0,40560.054142,38916.483000,17.918933
0,40560.054142,38916.483000,18.829725
0,40560.054142,38916.483000,19.784223
0,40560.054142,38916.483000,20.710077
0,40560.054142,38916.483000,21.647373
0,40560.054142,38916.483000,22.632997
0,40560.054142,38916.483000,23.665632
0,40560.054142,38916.483000,24.650052
0,40560.054142,38916.483000,25.596882
0,40560.054142,38916.483000,26.536901
0,40560.054142,38916.483000,27.495073
0,40560.054142,38916.483000,28.481446
0,40560.054142,38916.483000,29.498272
0,40560.054142,38916.483000,30.535666
0,40560.054142,38916.483000,31.565223
0,40560.054142,38916.483000,32.586578
0,40560.054142,38916.483000,33.638110
0,40560.054142,38916.483000,34.674106
0,40560.054142,38916.483000,35.724796
0,40560.054142,38916.483000,36.755625
0,40560.054142,38916.483000,37.827321
0,40560.054142,38916.483000,38.840003
0,40560.054142,38916.483000,39.827652
0,40560.054142,38916.483000,40.859072
0,40560.054142,38916.483000,41.866024
0,40560.054142,38916.483000,42.849913
0,40560.054142,38916.483000,43.824095
0,40560.054142,38916.483000,44.869183
0,40560.054142,38916.483000,45.864865
0,40560.054142,38916.483000,46.902852
0,40560.054142,38916.483000,47.831657
0,40560.054142,39052.932651,49.447864
0,40560.054142,39085.573854,50.986232
0,40560.054142,39121.228417,52.518159
0,40560.054142,39134.064600,54.035216
0,40560.054142,39153.463718,55.570782
0,40560.054142,39162.357841,57.070681
0,40560.054142,39177.447097,58.592666
0,40560.054142,39189.654053,60.120553
0,40560.054142,39192.852719,61.317787
0,40560.054142,39192.852719,62.275895
0,40560.054142,39192.852719,63.232316
0,40560.054142,39192.852719,64.247222
0,40560.054142,39194.006407,65.475313
0,40560.054142,39198.789794,67.004401
0,40560.054142,39208.306013,68.536355
0,40560.054142,39212.327068,70.055988
0,40560.054142,39219.234200,71.584494
0,40560.054142,39222.604312,73.089473
0,40560.054142,39229.298886,74.614111
0,40560.054142,39235.265093,76.137290
0,40560.054142,39237.918241,77.645549
0,40560.054142,39242.977409,79.172929
0,40560.054142,39245.353530,80.676771
0,40560.054142,39251.243957,82.173474
0,40560.054142,39253.709811,83.660432
0,40560.054142,39255.353881,84.607466
0,40560.054142,39255.353881,85.448433
