lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
94.216250,96.892500,94.644072,102.880279,105.390600,115.000000,109.000000,6.586359,7.066240,8.493189,7.066121,21.624942,300.247273,300.000000,New,16,167120,18206,16
93.753750,96.417917,94.181572,100.727738,103.181957,114.000000,107.000000,0.409037,0.896855,2.040433,0.896858,2.128437,300.214440,300.000000,Farkas,16,178399,17194,16
93.742500,96.271250,94.235950,101.485969,104.149716,111.000000,107.000000,0.395674,0.919131,2.341540,0.919134,2.406527,300.249050,300.000000,Farkas,16,185804,16446,16
94.091250,96.642500,94.518412,103.223156,105.253336,111.000000,107.000000,0.394753,1.088517,2.938110,1.088522,197.130440,300.303037,300.000000,Farkas,16,170946,18288,16
94.216250,96.892500,94.644073,103.123259,105.459757,114.000000,107.000000,0.387777,0.968804,2.226963,0.968808,192.931629,300.274024,300.000000,Farkas,16,171624,18491,16
93.841250,96.392500,94.269823,102.837697,105.162499,115.000000,107.000000,0.398877,0.903712,2.744765,0.903720,3.220885,300.260149,300.000000,Farkas,16,176899,18241,16
94.216250,96.771250,94.707163,103.023778,105.915145,110.000000,107.000000,0.401845,0.893670,2.590930,0.893672,2.657670,300.294399,300.000000,Farkas,16,187985,18287,16
93.128750,95.739167,93.555913,99.606781,102.469146,111.000000,106.000000,0.401812,0.911305,3.053408,0.911308,3.130453,300.268514,300.000000,Farkas,16,182137,16970,16
93.937500,96.696250,94.381575,102.873293,106.000000,115.000000,106.000000,0.388581,0.823701,2.778967,0.823704,42.550917,292.554533,300.000000,Farkas,16,218489,24118,16
93.897500,96.153594,94.395912,103.057167,105.390622,115.000000,109.000000,0.394468,0.979539,3.157346,0.979544,10.150870,300.276050,300.000000,Farkas,16,175943,16775,16
93.888750,96.610000,94.353575,99.702793,103.269999,112.000000,106.000000,0.408210,0.862657,2.181075,0.862658,288.862701,300.270305,300.000000,Farkas,16,152019,18262,16
