instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,38893.903641,38924.292248,38916.483000,38916.483000,39538.698746,40560.054142,40005.054142,1.546989,1.979829,2.003790,1.979837,211.201189,1217.278917,1200.000000,New,4,1368224,238509,5
1,38947.624335,38975.943696,38951.088773,38951.088773,39640.789885,41784.621111,40139.476677,0.048258,0.454565,0.482034,0.454575,192.400797,1202.771496,1200.000000,Farkas,4,1380331,241227,5
2,39083.006612,39092.989786,39083.006612,39083.006612,39713.688169,41206.000149,40114.054142,0.052401,1.035595,1.048816,1.035606,1.326235,152.277461,1200.000000,Farkas,4,253761,42535,5
3,6170.790227,6170.790227,6170.790227,6170.790227,7707.947224,8599.632368,7785.779807,0.058185,0.801688,0.823047,0.801700,134.197622,363.324236,1200.000000,Farkas,4,652768,104622,5
4,0.000226,0.000226,0.000226,0.000226,0.000250,0.000250,0.000250,0.078068,0.330457,0.332273,0.330470,0.330469,0.332265,1200.000000,Farkas,4,0,0,5
5,6868.643675,6869.711416,6868.643675,6868.643675,7979.908059,8345.264210,8059.666880,0.070044,0.765762,0.777637,0.765776,0.782208,316.087601,1200.000000,Farkas,4,606866,108005,5
6,26789.154424,26835.036767,26789.154424,26789.154424,27971.720362,28347.054162,28322.977950,0.058888,0.798574,0.811582,0.798585,0.816365,1202.655135,1200.000000,Farkas,4,2366132,405624,5
7,39017.862481,39046.341945,39021.358032,39021.358032,39713.203612,40896.750580,40120.912263,0.043538,0.995594,1.014907,0.995598,111.626051,1202.636527,1200.000000,Farkas,4,1593918,272019,5
8,31570.030942,31570.100790,31570.030942,31570.030942,32217.742840,33245.977930,32541.610480,0.068128,0.423558,0.435198,0.423569,112.480784,321.805954,1200.000000,Farkas,4,616418,110076,5
9,38893.866551,38924.261197,38916.363842,38916.363842,39537.352555,40560.054142,40005.054142,0.050965,0.463844,0.487723,0.463858,207.701933,1202.793984,1200.000000,Farkas,4,1368853,238945,5
