lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
183975.539693,183975.539693,183975.539693,186563.403655,188182.000000,188182.000000,188182.000000,0.035594,3.505402,4.278628,3.505414,4.410331,9.722575,300.000000,None,4,5148,110,0
129248.735776,129248.735776,129248.735776,133840.111446,135303.550000,135313.550000,135303.550000,0.037845,1.763509,3.329771,1.763515,5.171645,5.778669,300.000000,None,4,2169,58,0
76066.774450,76066.774450,76066.774450,103499.118937,104582.850000,105382.850000,104582.850000,0.031549,0.628198,1.442393,0.628203,1.788481,2.008400,300.000000,None,4,763,14,0
105708.295533,105708.295533,105708.295533,114212.743683,117917.016667,117917.016667,117917.016667,0.029239,2.094370,4.264136,2.094374,4.389730,7.872138,300.000000,None,4,3970,152,0
69979.117849,69979.117849,69979.117849,100926.034396,106760.744444,109886.811111,106760.744444,0.029614,1.129821,3.199859,1.129828,16.214687,21.013112,300.000000,None,4,18221,1014,0
29138.989795,29138.989795,29138.989795,32846.566214,33460.616667,33860.616667,33460.616667,0.030842,0.510381,0.632565,0.510387,0.655898,0.950995,300.000000,None,4,314,16,0
120887.045617,120887.045617,120887.045617,130153.733113,130155.700000,130434.550000,130155.700000,0.034758,2.228661,2.984115,2.228667,4.351110,4.453932,300.000000,None,4,850,52,0
42134.783932,42134.783932,42134.783932,56974.800969,57465.266667,57465.266667,57465.266667,0.026145,1.217830,1.542751,1.217838,1.623991,1.633176,300.000000,None,4,75,2,0
33738.308571,33738.308571,33738.308571,39839.115798,44342.181944,44347.619444,44342.181944,0.030715,0.788822,2.570365,0.788829,4.601142,6.238048,300.000000,None,4,4156,146,0
110599.068401,110599.068401,110599.068401,116055.598141,119747.850000,119747.850000,119747.850000,0.027639,1.835583,2.130941,1.835590,2.188157,6.451224,300.000000,None,4,4201,200,0
90849.832697,90849.832697,90849.832697,96121.835907,99168.400000,102910.500000,99168.400000,0.032599,0.899365,1.381918,0.899373,6.066961,6.684234,300.000000,None,4,4480,246,0
