instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,30.168224,29.976654,30.126382,34.000000,34.000000,34.000000,3.679588,4.012944,4.183638,4.012850,4.191359,5.132628,1200.000000,New,64,2307,206,69
1,20.015650,29.640011,20.015650,24.195321,33.000000,33.000000,33.000000,0.263109,0.372090,0.702035,0.372106,0.707610,1.131005,1200.000000,Farkas,64,1589,110,69
2,20.307934,29.691589,29.509084,29.675643,34.000000,34.000000,34.000000,0.265548,0.588258,0.934974,0.588264,0.939455,1.851830,1200.000000,Farkas,64,2718,216,69
3,20.867510,30.265287,30.006846,30.182335,34.000000,34.000000,34.000000,0.265682,0.550002,0.729512,0.550008,0.737280,1.632514,1200.000000,Farkas,64,2335,212,69
4,20.786773,30.357663,29.976654,30.129328,34.000000,34.000000,34.000000,0.266458,0.623927,0.848018,0.623947,0.853668,1.888986,1200.000000,Farkas,64,2695,266,69
5,20.877963,30.168224,29.976654,30.116856,31.000000,31.000000,31.000000,0.269201,0.354341,0.367904,0.354354,0.354353,0.368706,1200.000000,Farkas,64,31,0,69
6,20.077726,30.168224,29.092441,29.331131,31.000000,31.000000,31.000000,0.264307,0.516729,0.805488,0.516741,0.814024,1.104252,1200.000000,Farkas,64,1006,52,69
7,20.661706,30.148114,29.811043,29.974877,34.000000,34.000000,34.000000,0.263078,0.512080,0.733426,0.512091,0.738818,1.728980,1200.000000,Farkas,64,2737,226,69
8,21.640111,30.733708,30.145482,30.385001,34.000000,34.000000,34.000000,0.266974,0.443941,0.843190,0.443954,0.853445,1.706620,1200.000000,Farkas,64,2687,192,69
9,20.570922,30.168224,20.570922,25.254803,33.000000,33.000000,33.000000,0.261670,0.621583,0.955526,0.621599,0.961118,1.446787,1200.000000,Farkas,64,1671,124,69
10,20.296192,29.783461,28.651756,28.788285,30.000000,30.000000,30.000000,0.264244,0.380744,0.410089,0.380754,0.416217,0.482698,1200.000000,Farkas,64,213,12,69
