instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,-100.000000,-97.000000,-99.000000,-82.440249,-57.986095,-47.000000,-56.000000,2.483562,2.948234,11.394765,2.948253,11.551006,1210.662745,1200.000000,New,4,455545,40758,7
1,-100.000000,-93.000000,-99.000000,-81.830113,-58.670010,-47.000000,-56.000000,3.815993,4.274923,13.235578,4.274939,13.422546,1210.827686,1200.000000,New,4,460258,41527,10
2,-100.000000,-92.000000,-98.711082,-81.188138,-59.301508,-47.000000,-57.000000,4.989810,5.452226,14.404978,5.452243,14.626509,1200.957320,1200.000000,New,4,480088,40490,12
3,-100.000000,-86.000000,-98.233140,-79.766136,-58.770220,-46.000000,-56.000000,8.149759,8.668500,17.458215,8.668516,17.646195,1208.033365,1200.000000,New,4,457478,38123,18
4,-100.000000,-97.000000,-99.000000,-82.552026,-58.685493,-47.000000,-56.000000,3.198941,3.665269,12.597265,3.665285,12.825290,1211.123376,1200.000000,New,4,463745,41702,10
