lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
33.845278,34.413333,33.845278,34.853468,35.737724,37.000000,37.000000,6.106576,6.536387,7.971014,6.536395,8.031414,300.299457,300.000000,New,16,140392,20338,17
34.105833,34.275833,34.105833,35.547556,36.020318,38.000000,37.000000,3.381027,4.011860,5.505780,4.011874,5.699139,300.257260,300.000000,Old,16,174816,18287,17
34.014444,34.097500,34.014444,35.572569,36.054740,38.000000,37.000000,3.545615,4.389980,6.047206,4.389983,6.097241,300.373673,300.000000,Old,16,165931,20744,17
33.792778,33.956667,33.792778,35.078412,36.028150,37.000000,37.000000,7.380336,7.899821,9.708687,7.899823,9.762347,300.302672,300.000000,Old,16,154652,20597,17
33.761944,33.925833,33.761944,34.918258,35.668419,37.000000,37.000000,3.116906,3.528651,5.297138,3.528655,5.346390,300.259984,300.000000,Old,16,166508,19823,17
33.280778,33.444667,33.280778,34.446619,35.140277,37.000000,37.000000,5.848573,6.504419,8.186895,6.504423,8.234257,300.345787,300.000000,Old,16,141380,19755,17
33.845278,34.049444,33.845278,35.066455,35.979992,37.000000,37.000000,3.446416,3.885873,5.690859,3.885876,5.745775,300.318397,300.000000,Old,16,148397,20539,17
33.584861,33.748750,33.584861,34.754697,35.599999,36.000000,36.000000,6.320771,6.728138,8.368775,6.728144,8.409211,300.307685,300.000000,Old,16,172628,19512,17
33.518333,33.699167,33.518333,34.435978,35.537982,37.000000,36.000000,4.258144,4.704842,6.439749,4.704851,6.656049,300.303729,300.000000,Old,16,176122,21358,17
32.905000,32.960000,32.905000,34.279311,35.143815,37.000000,36.000000,4.125837,4.484187,5.995806,4.484192,6.026153,300.246119,300.000000,Old,16,197093,18164,17
33.845278,34.009167,33.845278,35.042849,35.704728,37.000000,37.000000,3.620200,4.203020,5.863069,4.203024,5.933351,300.325949,300.000000,Old,16,156904,19468,17
