instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,38893.903641,38924.292248,38916.483000,38916.483000,39536.267846,40560.054142,40005.054142,2.412091,2.845166,2.868840,2.845008,213.363577,1217.052360,1200.000000,New,4,1360577,237169,5
1,0.000222,0.000223,0.000222,0.000222,0.000230,0.000230,0.000230,0.095530,0.153604,0.156857,0.153617,0.153615,0.156852,1200.000000,Farkas,4,0,0,5
2,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.071682,0.150945,0.152764,0.150958,0.150958,0.152759,1200.000000,Farkas,4,0,0,5
3,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.079456,0.138240,0.140068,0.138246,0.138240,0.140050,1200.000000,Farkas,4,0,0,5
4,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.090919,0.128989,0.132245,0.128990,0.128986,0.132228,1200.000000,Farkas,4,0,0,5
5,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.077808,0.147537,0.149360,0.147551,0.147550,0.149354,1200.000000,Farkas,4,0,0,5
6,0.000215,0.000215,0.000215,0.000215,0.000230,0.000230,0.000230,0.083805,0.180013,0.181841,0.180027,0.180027,0.181836,1200.000000,Farkas,4,0,0,5
7,0.000214,0.000214,0.000214,0.000214,0.000230,0.000230,0.000230,0.088780,0.179100,0.180913,0.179105,0.179101,0.180895,1200.000000,Farkas,4,0,0,5
8,0.000215,0.000215,0.000215,0.000215,0.000220,0.000220,0.000220,0.086455,0.109640,0.112909,0.109644,0.109640,0.112892,1200.000000,Farkas,4,0,0,5
9,0.000216,0.000216,0.000216,0.000216,0.000230,0.000230,0.000230,0.070392,0.180283,0.182125,0.180296,0.180296,0.182119,1200.000000,Farkas,4,0,0,5
10,0.000217,0.000217,0.000217,0.000217,0.000230,0.000230,0.000230,0.079050,0.134115,0.135972,0.134127,0.134125,0.135960,1200.000000,Farkas,4,0,0,5
