instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,187492.196196,184778.476729,186812.699003,186812.699003,188182.000000,188182.000000,29.687656,33.133737,35.401060,33.133609,33.133558,35.409740,1200.000000,New,64,1052,0,112
1,17835.080273,17836.279541,17835.080273,17835.080273,17835.080273,0.000000,17918.116667,10.203638,0.000000,10.511166,10.508445,10.508446,10.511160,1200.000000,Old,64,0,0,112
2,13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,8.313183,8.908775,8.925000,8.908783,8.930261,8.937098,1200.000000,Old,64,14,2,112
3,12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,10.103993,0.000000,10.136592,10.133903,10.133899,10.136573,1200.000000,Old,64,0,0,112
4,33931.740821,34008.230976,34008.230976,36938.154648,36938.154648,37085.270833,37085.270833,28.549004,29.425743,29.632774,29.425748,29.425744,29.636384,1200.000000,Old,64,77,0,112
5,28192.355195,28359.331497,28359.331497,32929.287086,35940.205556,35940.205556,35940.205556,10.772769,12.089831,12.565690,12.089844,12.609133,14.433875,1200.000000,Old,64,1312,24,112
6,33665.039847,34438.145295,34438.145295,34630.475000,34630.475000,34630.475000,34630.475000,13.834625,14.197802,14.228361,14.197817,14.197816,14.232156,1200.000000,Old,64,3,0,112
7,9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,6.883831,0.000000,6.915964,6.913344,6.913345,6.915959,1200.000000,Old,64,0,0,112
8,20867.893233,20890.723337,20890.723337,21092.989588,21092.989588,21233.441667,21233.441667,11.665117,12.104002,12.174575,12.104013,12.104012,12.177961,1200.000000,Old,64,28,0,112
9,31392.067288,31468.506968,31468.506968,32023.485378,32710.500000,32710.500000,32710.500000,11.630516,12.207166,12.274841,12.207177,12.284112,12.317543,1200.000000,Old,64,99,2,112
10,32899.588537,33847.911584,33671.820170,34926.401172,36579.197222,36579.197222,36579.197222,78.969097,79.642018,79.959272,79.642031,80.081716,81.373547,1200.000000,Old,64,1092,16,112
