instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,8877.000000,8877.000000,9962.000000,11617.428571,17928.000000,14393.000000,0.013956,1.871043,2.145638,1.871022,563.653483,1202.126880,1200.000000,None,64,971814,126525,0
1,8939.142857,8939.142857,8939.142857,10612.164850,11015.000000,11581.000000,11015.000000,0.006419,0.869567,2.720539,0.869577,12.022424,15.292002,1200.000000,None,64,14210,1348,0
2,8877.000000,8877.000000,8877.000000,9962.000000,11530.500000,100000000000000007629769841091887003294964970946560.000000,11646.000000,0.006620,0.224378,0.495910,1.032988,206.354960,273.037471,1200.000000,None,64,295347,31534,0
3,8877.000000,8877.000000,8877.000000,9962.000000,11610.612245,16947.000000,14393.000000,0.006216,1.672323,1.925610,1.672337,22.949117,1202.143185,1200.000000,None,64,959240,126726,0
4,8885.428571,8885.428571,8885.428571,10155.000000,11474.000000,100000000000000007629769841091887003294964970946560.000000,11512.000000,0.009862,0.277219,0.775669,1.295853,1.834365,129.547540,1200.000000,None,64,155483,14377,0
5,8877.000000,8877.000000,8877.000000,9962.000000,11235.642857,23142.000000,11337.000000,0.006633,0.638198,0.809013,0.638210,122.249459,174.775683,1200.000000,None,64,200282,19139,0
6,8878.142857,8878.142857,8878.142857,10264.000000,11292.190476,100000000000000007629769841091887003294964970946560.000000,11393.000000,0.005172,0.843573,1.545258,2.124314,148.216489,206.666223,1200.000000,None,64,204526,22240,0
7,8885.428571,8885.428571,8885.428571,9962.000000,11255.000000,12349.000000,11255.000000,0.010063,0.472331,0.589559,0.472332,34.684358,81.411110,1200.000000,None,64,94114,9696,0
8,8877.000000,8877.000000,8877.000000,9962.000000,11582.714286,100000000000000007629769841091887003294964970946560.000000,14394.000000,0.004996,0.287683,0.521759,1.161649,483.457338,1202.087416,1200.000000,None,64,985347,122705,0
9,8877.000000,8877.000000,8877.000000,9962.000000,11654.714286,100000000000000007629769841091887003294964970946560.000000,14393.000000,0.006842,0.826975,1.100070,1.654213,495.326023,1201.915267,1200.000000,None,64,1009152,122048,0
10,8877.000000,8877.000000,8877.000000,9962.000000,11639.214283,100000000000000007629769841091887003294964970946560.000000,14410.000000,0.005942,0.341390,0.608051,1.274148,628.621363,1202.245567,1200.000000,None,64,979436,125268,0
