instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,186459.009372,185508.311955,186706.270439,186706.270439,188182.000000,188182.000000,16.182577,19.624238,20.558692,19.624109,19.624051,20.566474,1200.000000,New,16,385,0,31
1,182999.979940,185385.018811,184628.258152,186815.690844,186815.690844,189454.700000,188341.600000,74.454802,75.341560,78.093830,75.341571,82.584807,82.597882,1200.000000,New,16,2157,35,34
2,182035.791449,184454.086568,183392.062400,184989.508606,184989.508606,186672.100000,186672.100000,73.831074,76.821020,77.676408,76.821031,76.821029,77.684292,1200.000000,New,16,281,0,37
3,182043.968054,184876.626605,184553.453294,185693.308887,185693.308887,187600.700000,187063.100000,60.205474,62.216475,64.024268,62.216484,65.273938,65.911995,1200.000000,New,16,977,2,25
4,182783.259527,185778.492006,185116.260339,186527.375148,186527.375148,188010.100000,188010.100000,86.457317,88.950239,89.809542,88.950254,88.950254,89.817890,1200.000000,New,16,271,0,40
5,184310.443333,186910.466538,185834.664508,187407.856300,187407.856300,188665.300000,188665.300000,42.194817,44.629631,45.295521,44.629647,44.629646,45.303976,1200.000000,New,16,296,0,28
6,183631.402272,186247.441689,184005.398557,187552.249696,187552.249696,189392.500000,189392.500000,50.419184,52.183345,55.967194,52.183349,52.183344,55.981641,1200.000000,New,16,1173,0,35
7,179390.224702,181629.220202,179737.367187,181779.083013,182648.985691,183978.900000,183978.900000,72.810620,75.911266,78.451141,75.911278,78.735940,87.261420,1200.000000,New,16,6898,343,45
8,181412.385261,183952.109686,181767.766773,184776.980546,184776.980546,186805.600000,186522.300000,37.592851,40.081673,42.597727,40.081683,40.081682,42.611983,1200.000000,New,16,702,0,39
9,184455.180606,187146.405957,185014.525858,187695.030480,187695.030480,189068.700000,189068.700000,67.350789,69.662219,72.526234,69.662232,69.662231,72.538256,1200.000000,New,16,780,0,30
10,183000.608758,185810.535594,184621.464578,186462.779762,186462.779762,189321.200000,187810.400000,63.328076,64.558916,65.858390,64.558930,68.800016,68.812814,1200.000000,New,16,1243,19,29
