lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10573.334266,10550.536062,10550.536062,10952.971337,12912.475382,12912.475382,2.309127,3.364557,3.404827,3.364486,3.414749,302.612973,300.000000,New,4,230925,36179,5
10482.845029,10573.391852,10550.613898,10550.613898,10946.311772,12912.475382,12760.856365,1.904761,2.902917,2.942727,2.902920,21.355386,303.396429,300.000000,New,4,224192,35648,5
5471.121090,5572.689836,5539.511511,5539.511511,5944.290582,7723.099994,7723.099994,1.666796,2.544902,2.584707,2.544908,2.593330,300.579276,300.000000,New,4,257865,39055,5
10482.656375,10573.213708,10550.409110,10550.409110,10952.994641,12912.475382,12912.475382,1.882226,2.888648,2.928688,2.888651,2.938853,300.772585,300.000000,New,4,232857,36089,5
15517.164770,15610.646934,15598.211661,15598.211661,15984.239334,17500.099974,17321.601909,2.222197,3.636011,3.676183,3.636017,296.665924,301.024699,300.000000,New,4,247400,38179,5
10482.871408,10573.397088,10550.598372,10550.598372,10952.661247,12912.475382,12912.475382,1.881656,2.936103,2.976086,2.936113,2.986146,300.863635,300.000000,New,4,230442,36107,5
522.519099,584.891603,558.139397,567.369099,961.357797,2271.167106,2271.167106,2.046516,3.011319,3.171722,3.011327,3.190526,301.024480,300.000000,New,4,248252,39443,5
10482.601269,10573.137127,10550.334787,10550.334787,10944.174688,12912.475382,12830.371258,1.900714,2.951809,2.991660,2.951812,21.212086,300.741118,300.000000,New,4,225833,35969,5
10482.773697,10573.314491,10550.506440,10550.506440,10952.967900,12912.475382,12912.475382,1.902615,2.935914,2.976046,2.935920,2.986002,300.468209,300.000000,New,4,230983,36211,5
10482.896292,10573.425022,10550.620694,10550.620694,10935.004255,12912.475382,12165.307986,1.891686,2.927558,2.967610,2.927560,274.163337,301.451365,300.000000,New,4,225490,35276,5
10482.755666,10573.297167,10550.470785,10550.470785,10953.311987,12912.475382,12760.856365,1.887855,2.883729,2.923811,2.883734,2.933522,301.016830,300.000000,New,4,231793,36034,5
