lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
134.915590,137.262875,134.915590,143.707117,143.707117,154.000000,148.000000,18.347888,19.450860,21.345862,19.450876,21.490143,300.096707,300.000000,New,16,169071,10225,16
133.160491,134.977991,133.160491,139.857387,142.878191,148.000000,146.000000,1.005533,1.974164,4.382992,1.974167,5.072894,300.145271,300.000000,Farkas,16,182420,11036,16
133.879601,134.875068,133.879601,141.500778,143.184009,149.000000,147.000000,0.866613,1.923010,5.130218,1.923017,5.300869,300.105383,300.000000,Farkas,16,166543,11142,16
135.366583,137.253953,135.366583,145.034618,145.034618,152.000000,149.000000,0.834034,1.927394,5.356347,1.927399,207.343419,300.141090,300.000000,Farkas,16,167471,9572,16
133.189980,135.547776,133.189980,140.809696,143.033014,148.000000,146.000000,0.902583,3.157923,6.290371,3.157927,8.613991,300.122373,300.000000,Farkas,16,149239,11340,16
134.883902,136.174853,134.883902,142.256522,143.671902,150.000000,149.000000,0.783905,1.754100,4.111666,1.754106,135.565250,300.123164,300.000000,Farkas,16,172019,11172,16
134.475385,136.678229,134.475385,141.532716,141.532716,152.000000,149.000000,0.879088,2.719748,5.832506,2.719752,5.976040,300.109160,300.000000,Farkas,16,175343,9533,16
135.370732,137.629250,135.370732,144.858406,144.865463,153.000000,149.000000,0.878111,2.906603,5.614718,2.906615,15.203386,300.135318,300.000000,Farkas,16,177289,10255,16
134.965694,137.262875,134.965694,144.258372,144.258372,152.000000,149.000000,0.768139,1.846749,4.698967,1.846752,27.932513,300.136136,300.000000,Farkas,16,189890,9648,16
134.027937,136.135093,134.027937,142.516844,142.516844,152.000000,147.000000,0.959550,2.833581,5.898706,2.833594,119.406691,300.132535,300.000000,Farkas,16,150877,10321,16
135.199969,137.019643,135.199969,145.741244,145.741244,151.000000,151.000000,0.937412,1.916632,5.072881,1.916638,5.215688,300.177241,300.000000,Farkas,16,168686,10671,16
