lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
183975.539693,183975.539693,183975.539693,186563.403655,188182.000000,188182.000000,188182.000000,0.241917,3.746172,4.531262,3.746127,4.662900,10.005415,300.000000,None,64,5148,110,0
17828.209814,17828.209814,17828.209814,18591.930556,18591.930556,0.000000,18591.930556,0.024402,0.000000,0.061848,0.059091,0.000000,0.061842,300.000000,None,64,0,0,0
9635.652752,9635.652752,9635.652752,9635.652752,9648.418256,9648.418256,9648.418256,0.018543,0.361358,0.379747,0.361374,0.386449,0.392866,300.000000,None,64,9,2,0
11370.467785,11370.467785,11370.467785,11482.697203,11670.406418,11670.406418,11670.406418,0.024946,0.370006,0.390642,0.370019,0.397293,0.420518,300.000000,None,64,33,4,0
8962.623323,8962.623323,8962.623323,8963.385917,8963.385917,0.000000,8963.385917,0.016864,0.000000,0.048409,0.045707,0.045708,0.048404,300.000000,None,64,0,0,0
15113.674583,15113.674583,15113.674583,15113.674583,15113.674583,0.000000,15113.674583,0.018538,0.000000,0.051652,0.048941,0.048941,0.051646,300.000000,None,64,0,0,0
8398.241789,8398.241789,8398.241789,8398.241789,8404.798744,8404.798744,8404.798744,0.015685,0.299961,0.312548,0.299974,0.317856,0.324335,300.000000,None,64,14,2,0
11528.320694,11528.320694,11528.320694,11666.476003,11685.839013,11685.839013,11685.839013,0.022004,0.423314,0.444515,0.423329,0.452688,0.500964,300.000000,None,64,65,6,0
11069.570388,11069.570388,11069.570388,11069.570388,11093.104889,11093.104889,11093.104889,0.020037,0.335795,0.353785,0.335810,0.360120,0.381236,300.000000,None,64,23,4,0
9384.350822,9384.350822,9384.350822,9384.350822,9384.350822,0.000000,9384.350822,0.016818,0.000000,0.046146,0.043528,0.043529,0.046141,300.000000,None,64,0,0,0
