instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,22.537880,22.537880,25.012028,34.000000,34.000000,34.000000,1.325058,1.659081,2.028877,1.658963,2.038844,2.619102,1200.000000,New,4,1960,140,4
1,20.570922,22.537880,22.537880,25.383087,34.000000,34.000000,34.000000,0.160975,0.571366,0.974363,0.571377,0.982615,1.633783,1200.000000,New,4,2250,190,4
2,20.570922,22.537880,22.537880,24.923139,34.000000,34.000000,34.000000,0.155027,0.492849,0.882813,0.492856,0.889929,1.500030,1200.000000,New,4,2009,120,4
3,20.570922,22.537880,22.537880,25.136682,34.000000,34.000000,34.000000,0.157998,0.492556,0.889866,0.492560,0.897132,1.553087,1200.000000,New,4,2314,158,4
4,20.570922,22.537880,22.537880,25.080185,34.000000,34.000000,34.000000,0.162211,0.452973,0.828552,0.452974,0.834609,1.457029,1200.000000,New,4,2010,142,4
5,20.032382,21.917689,21.917689,24.496431,34.000000,34.000000,34.000000,0.164333,0.320709,0.726452,0.320713,0.733333,1.505117,1200.000000,New,4,2410,202,4
6,20.570922,22.537880,22.537880,24.950169,34.000000,34.000000,34.000000,0.156766,0.435174,0.806955,0.435185,0.814628,1.607373,1200.000000,New,4,2466,188,4
7,20.570922,22.537880,22.537880,24.992715,34.000000,34.000000,34.000000,0.155019,0.484970,0.883138,0.484985,0.889702,1.608572,1200.000000,New,4,2408,176,4
8,20.296192,22.398376,22.398376,25.373187,30.000000,30.000000,30.000000,0.163063,0.304989,0.710847,0.305002,0.717705,0.981846,1200.000000,New,4,1246,54,4
9,20.570922,22.537880,22.537880,24.884800,34.000000,34.000000,34.000000,0.151490,0.363182,0.670757,0.363194,0.677726,1.301086,1200.000000,New,4,1907,148,4
10,20.570922,22.537880,22.537880,25.471842,34.000000,34.000000,34.000000,0.163885,0.350008,0.680200,0.350012,0.688550,1.478832,1200.000000,New,4,2342,210,4
