instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10660.962990,10658.658628,10658.658628,11049.558381,12912.475382,11877.694361,35.345668,36.392632,36.431487,36.392578,878.390347,1201.862644,1200.000000,New,64,1012220,157235,65
1,9585.022018,9601.876698,9601.789842,9601.789842,10083.836535,12310.441563,10832.907478,15.727935,16.110631,16.146921,16.110642,352.421715,1201.853649,1200.000000,Old,64,983224,157028,65
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,4.495295,4.520431,4.523850,4.520441,4.520439,4.523841,1200.000000,Old,64,0,0,65
3,0.000232,0.000232,0.000232,0.000232,0.000240,0.000240,0.000240,2.889843,3.212801,3.216240,3.212813,3.212812,3.216231,1200.000000,Old,64,0,0,65
4,10483.513741,10662.203968,10661.791418,10661.791418,11078.014887,12916.099984,12001.167086,17.383197,18.366425,18.407525,18.366437,959.277439,1201.680862,1200.000000,Old,64,953566,152239,65
5,10589.299920,10621.803786,10621.760592,10621.760592,11059.356433,12434.177453,11819.257149,17.347454,19.261921,19.299319,19.261932,376.545724,1202.105567,1200.000000,Old,64,963633,158175,65
6,0.000240,0.000224,0.000240,0.000240,0.000250,0.000250,0.000250,4.257932,4.320036,4.323563,4.320050,4.320050,4.323557,1200.000000,Old,64,0,0,65
7,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,7.180610,7.342071,7.343996,7.342074,7.342069,7.343976,1200.000000,Old,64,0,0,65
8,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,3.688698,3.743673,3.745536,3.743686,3.743685,3.745530,1200.000000,Old,64,0,0,65
9,4235.907337,4389.723072,4388.637726,4388.637726,5065.604215,8099.210721,6057.253018,16.365897,17.358269,17.395447,17.358283,588.821455,1201.843038,1200.000000,Old,64,934623,145399,65
