instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.004665,0.341135,0.675621,0.341145,0.681205,1.277228,1200.000000,None,4,2021,186,0
1,20.376648,20.376648,20.376648,25.412918,31.000000,31.000000,31.000000,0.004484,0.096024,0.445575,0.096027,0.452593,0.623514,1200.000000,None,4,994,36,0
2,19.679410,19.679410,19.679410,24.546315,33.000000,34.000000,33.000000,0.002431,0.348404,0.696505,0.348414,1.218566,1.328569,1200.000000,None,4,2147,234,0
3,21.458054,21.458054,21.458054,25.429138,34.000000,34.000000,34.000000,0.002416,0.199901,0.551170,0.199912,0.556186,0.984669,1200.000000,None,4,1494,120,0
4,20.873985,20.873985,20.873985,26.101710,30.000000,30.000000,30.000000,0.003711,0.222508,0.575344,0.222517,0.582012,0.769089,1200.000000,None,4,1004,24,0
5,22.005354,22.005354,22.005354,26.218616,30.000000,30.000000,30.000000,0.002564,0.133605,0.461502,0.133614,0.466371,0.564012,1200.000000,None,4,861,16,0
6,20.797545,20.797545,20.797545,26.068919,34.000000,34.000000,34.000000,0.002377,0.206453,0.567157,0.206463,0.573759,1.226731,1200.000000,None,4,2298,196,0
7,20.015650,20.015650,20.015650,24.589354,33.000000,33.000000,33.000000,0.001808,0.308240,0.651277,0.308254,0.655673,1.127260,1200.000000,None,4,1719,102,0
8,20.035259,20.035259,20.035259,24.384374,30.000000,30.000000,30.000000,0.001869,0.237435,0.620162,0.237449,0.629794,0.804180,1200.000000,None,4,1206,50,0
9,20.375376,20.375376,20.375376,25.744935,31.000000,31.000000,31.000000,0.001753,0.093254,0.453444,0.093268,0.458633,0.705075,1200.000000,None,4,1134,36,0
10,22.437676,22.437676,22.437676,26.850976,34.000000,34.000000,34.000000,0.001840,0.168968,0.561071,0.168980,0.568614,0.930149,1200.000000,None,4,1464,92,0
