lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
44.555312,44.946452,44.586994,46.780249,46.780249,53.000000,49.000000,12.452558,13.448600,17.129890,13.448616,22.234168,300.112177,300.000000,New,4,142058,9150,4
44.555312,44.946452,44.606245,46.328153,46.328153,51.000000,49.000000,4.060918,5.264631,7.753556,5.264636,8.446530,300.151246,300.000000,Old,4,156093,9615,4
44.555312,44.946452,44.567106,47.139518,47.139518,51.000000,50.000000,7.057589,8.372711,11.892874,8.372726,12.886395,300.148475,300.000000,Old,4,114238,10516,4
44.555312,44.946452,44.555312,46.410461,47.012920,51.000000,49.000000,8.893417,9.883632,13.423666,9.883636,13.550084,300.173783,300.000000,Old,4,108020,11035,4
44.524063,44.902097,44.524062,46.481252,46.481252,51.000000,49.000000,8.482826,11.338572,14.661930,11.338576,15.813660,300.130828,300.000000,Old,4,103402,8000,4
44.555312,44.946452,44.601166,46.581190,46.581190,53.000000,49.000000,6.286243,7.373008,11.241772,7.373013,11.358584,300.123561,300.000000,Old,4,157355,7333,4
44.492812,44.873871,44.492813,46.520638,46.520638,51.000000,49.000000,3.317546,4.665152,8.057629,4.665159,8.171008,300.139787,300.000000,Old,4,147416,11003,4
44.524062,44.922929,44.541291,46.550588,46.550588,52.000000,49.000000,5.449143,6.469263,9.809853,6.469268,9.945816,300.110097,300.000000,Old,4,132385,8796,4
44.555312,44.946452,44.555313,46.457103,46.457103,52.000000,49.000000,9.321721,10.425041,14.984460,10.425046,15.799093,300.143753,300.000000,Old,4,105920,8260,4
44.524063,44.902097,44.524062,46.754396,47.357526,51.000000,49.000000,2.509840,3.621579,6.834360,3.621586,7.601060,300.183006,300.000000,Old,4,135645,11205,4
44.601406,44.991455,44.601406,46.822650,47.252737,51.000000,49.000000,2.650026,6.431274,9.673707,6.431279,12.423449,300.166325,300.000000,Old,4,136638,11100,4
