lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
-100.000000,-83.000000,-99.000000,-81.077829,-81.077829,-47.000000,-56.000000,29.819500,30.283264,38.968844,30.283282,39.140190,302.303285,300.000000,New,16,106940,7665,82
-100.000000,-92.000000,-98.785681,-80.700699,-80.700699,-47.000000,-56.000000,36.263367,36.725466,45.339286,36.725473,45.518119,300.251529,300.000000,New,16,99403,8321,88
-100.000000,-87.000000,-95.337370,-79.282151,-79.282151,-47.000000,-56.000000,49.467970,49.933255,58.288399,49.933259,58.462683,302.265560,300.000000,New,16,101696,8901,130
-100.000000,-80.000000,-99.000000,-80.400833,-80.400833,-46.000000,-55.000000,35.691190,36.211417,45.207393,36.211420,45.404436,300.210315,300.000000,New,16,97614,8791,89
-100.000000,-93.000000,-97.639945,-81.120259,-81.120259,-47.000000,-56.000000,47.365130,47.833752,57.252822,47.833758,57.474201,302.211621,300.000000,New,16,104396,8799,146
-100.000000,-80.000000,-99.000000,-81.064398,-81.064398,-47.000000,-56.000000,34.386310,34.858027,43.188268,34.858047,43.382763,301.880658,300.000000,New,16,105180,9035,88
-100.000000,-81.000000,-99.025189,-81.037187,-81.037187,-47.000000,-56.000000,95.776979,96.238161,104.990082,96.238168,105.112504,301.508730,300.000000,New,16,76193,5060,293
