lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
94.216250,95.675000,94.644072,102.740343,105.151058,115.000000,111.000000,1.366988,1.848730,3.021691,1.848717,3.074428,302.842934,300.000000,New,4,167545,18172,4
94.216250,95.675000,94.644072,102.955893,105.351152,115.000000,108.000000,0.128068,0.587855,2.693021,0.587867,70.231537,302.397202,300.000000,Farkas,4,172043,16802,4
94.216250,95.675000,94.644072,101.624259,104.157907,114.000000,108.000000,0.130845,0.653567,2.209493,0.653581,65.401454,303.089561,300.000000,Farkas,4,165132,18270,4
94.216250,95.675000,94.644073,102.708696,105.122301,112.000000,110.000000,0.145000,1.184657,3.112237,1.184661,3.178725,301.698002,300.000000,Farkas,4,171728,16823,4
95.603788,96.670313,96.091536,104.281579,106.732428,112.000000,108.000000,0.136797,1.370538,3.375674,1.370542,7.588173,302.413591,300.000000,Farkas,4,187696,16802,4
94.216250,95.675000,94.644072,101.378249,105.033378,115.000000,107.000000,0.116349,0.627097,2.659654,0.627113,11.718762,300.806204,300.000000,Farkas,4,172285,18203,4
93.250000,94.758750,93.771554,100.359705,103.949984,110.000000,107.000000,0.123954,0.647987,1.630136,0.647999,185.155380,302.135984,300.000000,Farkas,4,154763,19160,4
94.780000,96.238750,95.209075,103.063569,104.979311,117.000000,110.000000,0.134429,1.442206,3.383701,1.442210,12.490384,302.004529,300.000000,Farkas,4,177165,17645,4
94.658750,96.125000,95.156638,102.801543,105.449325,115.000000,109.000000,0.133192,0.684450,2.199724,0.684453,209.554226,302.939648,300.000000,Farkas,4,155717,16507,4
95.192917,96.651667,95.646317,104.006840,106.093727,113.000000,107.000000,0.135376,0.669097,2.601996,0.669099,216.185936,301.922688,300.000000,Farkas,4,184344,16797,4
95.065000,96.523750,95.492822,102.327487,105.583285,117.000000,111.000000,0.132478,0.695145,2.984082,0.695154,3.025384,301.197451,300.000000,Farkas,4,176803,17197,4
