instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,9106.523810,9098.791492,9962.000000,11448.761905,17928.000000,14393.000000,22.016468,23.878859,24.185124,23.878853,608.888758,1201.434178,1200.000000,New,16,762050,79392,156
1,8822.142857,9056.285714,9047.279811,10596.256224,11381.142857,20708.000000,14404.000000,6.958999,7.668604,32.640335,7.668611,745.104322,1201.383690,1200.000000,Old,16,678710,74416,156
2,8826.886905,9076.833333,9040.114611,10215.897421,11326.571429,100000000000000007629769841091887003294964970946560.000000,14390.000000,6.344611,6.563021,32.526358,34.051159,70.453475,1201.341200,1200.000000,Old,16,647960,70976,156
3,8837.214286,9075.357143,8991.744825,10498.917467,11291.928571,100000000000000007629769841091887003294964970946560.000000,14473.000000,5.625737,5.850077,38.489681,39.694082,43.820298,1201.426333,1200.000000,Old,16,655039,73749,156
4,8783.452381,9037.285714,8918.447651,10454.732526,11377.748754,21764.000000,14387.000000,6.456349,6.863377,25.484854,6.863382,27.589152,1201.478293,1200.000000,Old,16,663954,73447,156
