lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10573.334266,10550.536062,10550.536062,10952.971337,12912.475382,12830.371258,1.902871,2.955381,2.995334,2.955383,302.066957,302.499890,300.000000,New,4,231989,36339,5
20607.256875,20672.196647,20643.097287,20643.097287,21067.567030,23174.021591,23057.948560,0.065047,0.560652,0.598804,0.560657,237.606510,303.282645,300.000000,Farkas,4,232904,37410,5
10482.626687,10573.183877,10550.358692,10550.358692,10952.192483,12912.438691,12831.371258,0.062454,1.100390,1.140568,1.100394,300.942924,303.206285,300.000000,Farkas,4,234104,36574,5
10482.845632,10573.367875,10550.565211,10550.565211,10944.452606,12912.475382,12612.099984,0.060667,1.101326,1.141476,1.101339,19.684487,303.092976,300.000000,Farkas,4,229337,36235,5
10482.933605,10573.463603,10550.669417,10550.669417,10952.447427,12912.438691,12610.099984,0.062151,1.074035,1.114154,1.074035,1.124215,303.091220,300.000000,Farkas,4,233791,36454,5
10482.299254,10572.829306,10550.032105,10550.032105,10952.982822,12912.475382,12232.099984,0.062280,1.057907,1.098277,1.057907,1.108336,303.399064,300.000000,Farkas,4,232384,36647,5
15517.580703,15611.082848,15588.150015,15588.150015,15988.122870,17498.099974,17498.099974,0.063710,1.493196,1.527805,1.493199,1.535391,303.335171,300.000000,Farkas,4,247479,38397,5
10483.018204,10573.570329,10550.749447,10550.749447,10953.291822,12912.475382,12831.371258,0.060747,1.057883,1.098022,1.057885,300.397700,303.003933,300.000000,Farkas,4,233795,36569,5
10482.554438,10573.101954,10550.289096,10550.289096,10953.553006,12912.475382,12760.856365,0.062340,1.112360,1.152460,1.112361,1.162525,303.034455,300.000000,Farkas,4,233597,36541,5
15517.016492,15610.495054,15587.597214,15587.597214,15987.051847,17500.099974,17500.099974,0.065043,1.495267,1.529992,1.495273,1.537598,303.594502,300.000000,Farkas,4,249193,38397,5
5471.407710,5572.970192,5518.099968,5518.099968,5950.989640,7723.099994,7669.871268,0.065536,0.930621,0.971826,0.930643,130.057851,302.777193,300.000000,Farkas,4,225729,35672,5
