instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,8877.000000,8877.000000,9962.000000,11617.428571,17928.000000,14393.000000,0.008753,1.866816,2.143082,1.866826,563.098022,1202.174636,1200.000000,None,4,972986,126674,0
1,8880.428571,8880.428571,8880.428571,10488.000000,11919.809524,100000000000000007629769841091887003294964970946560.000000,14429.000000,0.008531,0.305035,1.248423,1.764807,609.069329,1201.826729,1200.000000,None,4,1078096,114850,0
2,8739.571429,8739.571429,8739.571429,9341.000000,11277.142857,17429.000000,11389.000000,0.005903,0.780776,1.012979,0.780792,103.802377,141.884246,1200.000000,None,4,164986,16835,0
3,8840.953668,8840.953668,8840.953668,10488.000000,12368.857143,21779.000000,12492.000000,0.012186,0.371282,0.678456,0.371286,1000.084067,1072.203267,1200.000000,None,4,1168754,126500,0
4,9253.428571,9253.428571,9253.428571,13092.994852,13326.000000,15728.000000,13326.000000,0.009253,0.506256,1.014608,0.506262,34.090464,37.850974,1200.000000,None,4,42763,4237,0
5,8858.500000,8858.500000,8858.500000,10681.000000,11462.976190,27886.000000,11570.000000,0.007508,0.354459,1.033437,0.354471,159.543029,168.918708,1200.000000,None,4,188601,19204,0
6,8893.915584,8893.915584,8893.915584,9962.000000,11188.000000,29313.000000,11188.000000,0.006847,0.660969,0.912822,0.660981,24.050679,47.537555,1200.000000,None,4,61225,5082,0
7,8878.142857,8878.142857,8878.142857,10241.000000,10926.000000,100000000000000007629769841091887003294964970946560.000000,10926.000000,0.005019,0.409105,1.000204,1.616732,104.123036,105.094979,1200.000000,None,4,134482,10888,0
8,8638.942857,8638.942857,8638.942857,8917.000000,12024.857143,100000000000000007629769841091887003294964970946560.000000,12145.000000,0.010623,0.737863,0.925820,1.527850,450.029934,530.456296,1200.000000,None,4,615672,66425,0
9,8870.714286,8870.714286,8870.714286,10646.636939,11849.000000,100000000000000007629769841091887003294964970946560.000000,14393.000000,0.007322,0.219315,1.261400,2.136994,472.306589,1201.939054,1200.000000,None,4,996787,121465,0
10,8767.190476,8767.190476,8767.190476,10264.000000,11813.333333,100000000000000007629769841091887003294964970946560.000000,11929.000000,0.007368,0.288841,0.809188,1.610293,312.458821,426.173643,1200.000000,None,4,458473,47542,0
