instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,-100.000000,-100.000000,-100.000000,-82.392385,-58.630516,-47.000000,-56.000000,0.284303,0.917928,9.896852,0.917794,10.088069,1206.898443,1200.000000,None,64,461875,40098,0
1,-100.000000,-100.000000,-100.000000,-77.675611,-57.000000,-47.000000,-57.000000,0.026537,0.682406,8.588822,0.682421,8.783964,51.282105,1200.000000,None,64,18702,1197,0
2,-100.000000,-100.000000,-100.000000,-83.427950,-60.679662,-46.000000,-58.000000,0.052239,0.516111,9.483400,0.516125,9.635979,1210.998259,1200.000000,None,64,454328,40303,0
3,-100.000000,-100.000000,-100.000000,-79.669981,-54.000000,-46.000000,-54.000000,0.027152,0.568419,9.295495,0.568433,9.487888,66.228572,1200.000000,None,64,23839,1537,0
4,-100.000000,-100.000000,-100.000000,-82.826095,-59.680418,-48.000000,-57.000000,0.027630,0.575256,9.570343,0.575267,9.721924,1203.073207,1200.000000,None,64,434176,42009,0
5,-100.000000,-100.000000,-100.000000,-81.560123,-56.000000,-51.000000,-56.000000,0.053446,0.673585,9.645990,0.673602,9.880881,506.073287,1200.000000,None,64,173623,17422,0
