instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10482.795280,10482.795280,10482.795280,11075.587662,12912.475382,11801.185729,0.335362,1.745544,1.762811,1.745417,782.732618,1219.048452,1200.000000,None,64,1476697,230669,0
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.010460,0.094139,0.096111,0.094155,0.094154,0.096102,1200.000000,None,64,0,0,0
2,0.000230,0.000230,0.000230,0.000230,0.000250,0.000250,0.000250,0.007778,0.114604,0.116433,0.114617,0.114615,0.116428,1200.000000,None,64,0,0,0
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.011948,0.096943,0.098805,0.096955,0.096953,0.098796,1200.000000,None,64,0,0,0
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.013314,0.168734,0.170636,0.168749,0.168747,0.170630,1200.000000,None,64,0,0,0
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.009219,0.110726,0.112623,0.110735,0.110734,0.112614,1200.000000,None,64,0,0,0
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.010097,0.127722,0.129622,0.127735,0.127735,0.129617,1200.000000,None,64,0,0,0
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.007794,0.112031,0.113893,0.112044,0.112044,0.113887,1200.000000,None,64,0,0,0
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.010850,0.168028,0.169912,0.168039,0.168037,0.169903,1200.000000,None,64,0,0,0
9,0.000236,0.000236,0.000236,0.000236,0.000260,0.000260,0.000260,0.009821,0.211676,0.213594,0.211686,0.211684,0.213585,1200.000000,None,64,0,0,0
10,15316.807984,15316.807984,15316.807984,15316.807984,16750.536989,19435.132084,17766.928396,0.010180,0.550488,0.566560,0.550497,204.008269,1202.787943,1200.000000,None,64,1544885,245959,0
