instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,25.881188,25.708479,26.658486,34.000000,34.000000,34.000000,1.956930,2.289883,2.615990,2.289765,2.620577,3.465730,1200.000000,New,16,2564,244,16
1,20.221439,25.048904,24.948582,25.809163,34.000000,34.000000,34.000000,0.182761,0.404671,0.745964,0.404676,0.750997,1.418880,1200.000000,Old,16,2053,194,16
2,20.642129,26.178218,25.671794,26.881091,34.000000,34.000000,34.000000,0.225700,0.545800,0.909025,0.545823,0.915597,1.708323,1200.000000,Old,16,2349,180,16
3,20.284541,25.881188,25.227872,26.134948,34.000000,34.000000,34.000000,0.184850,0.395512,0.795016,0.395523,0.801147,1.574555,1200.000000,Old,16,2478,196,16
4,20.482799,25.429929,25.378098,26.316630,30.000000,30.000000,30.000000,0.183728,0.320485,0.732388,0.320504,0.738760,1.018590,1200.000000,Old,16,1351,48,16
5,20.813863,25.831103,25.658485,26.744794,34.000000,34.000000,34.000000,0.181722,0.603666,0.858464,0.603679,0.863986,1.507979,1200.000000,Old,16,1832,160,16
6,21.254888,26.888252,22.870867,26.748685,34.000000,34.000000,34.000000,0.208381,0.437698,0.811344,0.437709,0.817465,1.416555,1200.000000,Old,16,1917,110,16
7,20.416838,25.851789,25.741705,26.179811,34.000000,34.000000,34.000000,0.192430,0.649092,1.048977,0.649105,1.057814,1.862370,1200.000000,Old,16,2472,162,16
8,20.393582,24.851485,24.851485,26.105530,34.000000,34.000000,34.000000,0.191496,0.348148,0.646497,0.348157,0.652963,1.394200,1200.000000,Old,16,2222,196,16
9,20.326263,24.851485,24.755158,26.026685,34.000000,34.000000,34.000000,0.197659,0.374013,0.683536,0.374024,0.690452,1.418134,1200.000000,Old,16,2120,158,16
10,20.938097,25.389782,23.738553,26.710916,31.000000,31.000000,31.000000,0.200239,0.284580,0.702340,0.284593,0.709284,0.935943,1200.000000,Old,16,1244,44,16
