lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
134.915590,135.914844,135.221602,144.732393,144.732393,154.000000,148.000000,3.444306,4.539586,7.539017,4.539600,12.178337,300.652829,300.000000,New,4,191166,7922,4
134.897454,135.914844,135.161084,143.241901,143.591042,151.000000,149.000000,0.282197,1.278356,4.643012,1.278360,5.211265,301.089230,300.000000,Farkas,4,164136,11032,4
134.969260,135.933264,135.285255,143.226431,143.884252,154.000000,149.000000,0.272108,1.515307,4.535231,1.515316,14.510160,300.905543,300.000000,Farkas,4,152637,11080,4
134.915590,135.836719,135.221602,142.928974,145.142429,154.000000,152.000000,0.279714,1.271818,4.376092,1.271826,8.906651,301.561043,300.000000,Farkas,4,161920,11249,4
134.915590,135.914844,135.221602,144.332701,144.332701,154.000000,150.000000,0.266270,1.371537,4.451935,1.371541,8.909463,301.129809,300.000000,Farkas,4,182835,10308,4
134.971146,135.947443,135.338877,143.943542,143.943542,154.000000,148.000000,0.274550,1.755049,4.333999,1.755052,9.233885,301.118107,300.000000,Farkas,4,174538,10981,4
134.714245,135.664844,135.037977,143.542126,144.935058,151.000000,150.000000,0.278213,1.191892,4.442603,1.191894,200.600407,301.521201,300.000000,Farkas,4,156654,11419,4
135.135088,136.291875,135.459030,144.034819,144.034819,152.000000,148.000000,0.269205,1.169531,4.410982,1.169537,4.531829,300.804469,300.000000,Farkas,4,189135,8356,4
134.710954,135.884219,135.088429,142.620163,142.620163,153.000000,149.000000,0.285255,1.822873,5.617322,1.822878,128.683645,301.642664,300.000000,Farkas,4,147928,10405,4
135.207396,136.228242,135.547571,144.108665,145.090789,157.000000,151.000000,0.260867,1.167290,4.223650,1.167304,22.790189,301.278732,300.000000,Farkas,4,154145,11248,4
134.964800,135.914844,135.257443,141.601319,142.741939,151.000000,149.000000,0.265633,1.307785,4.265559,1.307790,133.387781,302.489238,300.000000,Farkas,4,145615,11074,4
