lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
134.915590,137.262875,134.915590,143.707117,143.707117,154.000000,148.000000,18.400621,19.501921,21.376149,19.501937,21.520137,300.092202,300.000000,New,16,170584,10317,16
135.862243,137.945000,135.935167,142.642394,142.642394,153.000000,150.000000,64.256804,65.181406,69.056095,65.181414,94.101837,300.128278,300.000000,New,16,114678,8691,16
135.354844,139.186875,135.354844,143.841106,145.565282,152.000000,150.000000,14.431664,15.382771,18.676166,15.382776,18.795199,300.234837,300.000000,New,16,123080,11302,19
135.311224,137.623125,135.383031,142.797783,142.797783,151.000000,151.000000,79.457873,81.065371,84.967341,81.065376,85.079219,300.134914,300.000000,New,16,113818,5610,18
134.405958,136.460000,134.492871,141.954343,141.954343,153.000000,147.000000,25.665588,27.257009,30.512599,27.257021,170.713290,300.135331,300.000000,New,16,120044,10815,16
134.576845,136.765625,135.052740,142.830858,142.830858,153.000000,149.000000,17.257104,18.120027,21.015909,18.120041,31.557295,300.125854,300.000000,New,16,176404,9994,18
134.789766,137.051406,134.949839,144.653266,145.510514,153.000000,149.000000,17.044536,19.021207,22.078778,19.021218,22.174828,300.162507,300.000000,New,16,151066,11039,18
135.052969,137.280417,135.052969,142.404738,142.404738,152.000000,149.000000,40.169311,41.568298,45.189407,41.568304,48.887858,300.101299,300.000000,New,16,142453,9270,17
135.509664,137.831250,135.808123,142.516301,144.444625,155.000000,149.000000,15.203810,16.045623,19.808671,16.045640,28.227070,300.164530,300.000000,New,16,136327,11310,16
134.597500,137.025000,134.597500,144.816669,144.816669,151.000000,148.000000,18.048625,18.973601,21.997987,18.973613,22.493413,300.121163,300.000000,New,16,170146,9540,18
133.691159,135.936379,133.763071,142.308795,142.308795,155.000000,147.000000,37.447397,38.787687,42.109558,38.787704,145.826530,300.170977,300.000000,New,16,128293,8706,17
