instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,186459.009372,185508.311955,186706.270439,186706.270439,188182.000000,188182.000000,15.837950,19.280250,20.213185,19.280121,19.280065,20.220995,1200.000000,New,16,385,0,31
1,17835.080273,17836.279541,17835.080273,17835.080273,17835.080273,0.000000,17918.116667,2.036214,0.000000,2.345819,2.343111,2.343112,2.345813,1200.000000,Farkas,16,0,0,31
2,13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,1.930071,2.529725,2.546020,2.529737,2.551307,2.558153,1200.000000,Farkas,16,14,2,31
3,12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,2.492159,0.000000,2.525771,2.523129,2.523125,2.525753,1200.000000,Farkas,16,0,0,31
4,33931.740821,34008.230976,33931.740821,36938.156601,36938.156601,37085.270833,37085.270833,1.981988,2.847216,3.155075,2.847224,2.847219,3.158133,1200.000000,Farkas,16,57,0,31
5,28192.355195,28359.331497,28192.355195,33006.429914,35940.205556,35940.205556,35940.205556,2.243667,3.555991,3.729946,3.555996,3.764346,4.135337,1200.000000,Farkas,16,419,12,31
6,33665.039847,34438.145295,33665.039847,33884.170994,34630.475000,34630.475000,34630.475000,2.374851,2.736979,2.772942,2.736984,2.784563,2.879628,1200.000000,Farkas,16,80,6,31
7,9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,2.068283,0.000000,2.099825,2.097203,2.097199,2.099807,1200.000000,Farkas,16,0,0,31
8,20867.893233,20890.723337,20867.893233,21092.989588,21092.989588,21233.441667,21233.441667,1.985671,2.421653,2.452619,2.421659,2.421654,2.455477,1200.000000,Farkas,16,21,0,31
9,31392.067288,31468.506968,31392.067288,32023.485378,32710.500000,32710.500000,32710.500000,1.968967,2.541788,2.580233,2.541794,2.588891,2.598100,1200.000000,Farkas,16,25,2,31
10,32899.588537,33847.911584,32899.588537,34843.194931,36579.197222,36579.197222,36579.197222,1.783141,2.432347,2.541484,2.432355,2.593583,3.078110,1200.000000,Farkas,16,492,16,31
