instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10482.795280,10482.795280,10482.795280,11073.727581,12912.475382,11801.185729,0.280798,1.662413,1.679865,1.662280,798.718697,1220.229449,1200.000000,None,16,1445056,225723,0
1,9585.022018,9585.022018,9585.022018,9585.022018,10118.439787,12310.441563,10832.907478,0.012404,0.405678,0.423190,0.405695,213.748146,1202.888705,1200.000000,None,16,1578107,245724,0
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.010040,0.035095,0.038568,0.035104,0.035102,0.038559,1200.000000,None,16,0,0,0
3,0.000232,0.000232,0.000232,0.000232,0.000240,0.000240,0.000240,0.011246,0.339925,0.343440,0.339943,0.339942,0.343430,1200.000000,None,16,0,0,0
4,10483.513741,10483.513741,10483.513741,10483.513741,11147.825081,12916.099984,11942.694361,0.014525,1.009690,1.026996,1.009734,390.660348,1203.278977,1200.000000,None,16,1578680,254135,0
5,10589.299920,10589.299920,10589.299920,10589.299920,11093.927037,12434.177453,11719.464045,0.015436,2.019063,2.036495,2.019081,224.208212,1203.232921,1200.000000,None,16,1541244,252467,0
6,0.000240,0.000240,0.000240,0.000240,0.000250,0.000250,0.000250,0.011647,0.074038,0.077645,0.074047,0.074045,0.077633,1200.000000,None,16,0,0,0
7,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.010201,0.177334,0.179365,0.177351,0.177351,0.179359,1200.000000,None,16,0,0,0
8,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.012736,0.069063,0.071059,0.069080,0.069077,0.071048,1200.000000,None,16,0,0,0
9,4235.907337,4235.907337,4235.907337,4235.907337,5104.491666,8099.210721,6057.253018,0.008786,1.013309,1.030119,1.013329,272.695515,1203.131736,1200.000000,None,16,1509266,233513,0
