lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
94.216250,97.775000,94.644072,102.771469,105.146466,115.000000,107.000000,36.951754,37.437366,39.767358,37.437378,134.274374,300.202751,300.000000,New,64,167875,15206,69
94.216250,98.254500,95.199125,100.454825,102.883824,115.000000,110.000000,33.664125,34.137348,35.998355,34.137352,138.970878,300.249398,300.000000,New,64,139746,16517,68
92.638625,96.815417,93.356025,99.862881,103.201112,112.000000,106.000000,64.761337,65.297108,66.224424,65.297121,76.886046,300.246962,300.000000,New,64,121846,15378,65
95.868125,99.843125,96.303333,105.128840,107.391288,120.000000,112.000000,40.351351,41.073177,43.246910,41.073191,46.892761,300.205667,300.000000,New,64,149835,15455,69
94.216250,97.766250,94.644072,102.880454,105.062726,115.000000,111.000000,37.653869,38.246696,39.267658,38.246707,49.717917,300.233021,300.000000,New,64,154667,15259,69
95.153000,99.008750,96.458189,102.711244,104.834693,115.000000,107.000000,70.017138,70.560563,72.244810,70.560579,81.067810,300.157201,300.000000,New,64,137336,14677,66
94.169792,97.732500,95.306796,99.715451,102.241836,115.000000,108.000000,31.065751,31.539836,33.105002,31.539841,86.506668,300.231397,300.000000,New,64,138877,15177,67
95.285536,98.695227,95.686807,102.851394,106.086408,116.000000,109.000000,28.476637,29.199171,30.520169,29.199177,219.192308,300.243154,300.000000,New,64,158709,16989,65
93.841250,97.786250,94.888500,101.242402,104.337367,110.000000,107.000000,34.483144,34.932596,35.848348,34.932612,298.093125,300.207430,300.000000,New,64,151900,17303,68
94.216250,97.775000,95.199125,101.180982,103.864398,116.000000,109.000000,36.717750,37.222715,38.513854,37.222727,46.671926,300.220326,300.000000,New,64,169689,15350,66
95.929375,99.152500,96.572500,104.173642,106.858229,116.000000,108.000000,63.673037,64.281069,66.361624,64.281075,186.397953,300.172791,300.000000,New,64,146750,15305,66
