instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,184727.732157,184345.962550,186683.154128,186683.154128,188182.000000,188182.000000,5.189298,8.639391,9.660298,8.639258,8.639201,9.669912,1200.000000,New,4,459,0,5
1,171808.333723,172454.902731,172113.362680,174917.476629,174917.476629,176387.600000,176387.600000,0.366213,2.193011,3.959434,2.193023,2.193021,3.967704,1200.000000,Farkas,4,746,0,5
2,176002.325324,176751.898347,176328.098305,179745.318629,179745.318629,182386.300000,181527.800000,0.350551,0.928963,1.803213,0.928975,0.928974,1.810970,1200.000000,Farkas,4,413,0,5
3,175915.053238,176609.694734,176235.537251,179428.325328,179428.325328,180490.100000,180490.100000,0.365664,1.928985,4.004513,1.928996,1.928995,4.014360,1200.000000,Farkas,4,797,0,5
4,183814.902961,184499.265258,184160.096320,187650.421687,187650.421687,188618.300000,188618.300000,0.341538,3.225321,6.342834,3.225334,3.225332,6.354185,1200.000000,Farkas,4,1288,0,5
5,182126.739103,182823.894803,182458.809370,184447.468484,185116.103874,187055.800000,186729.800000,0.345067,1.164705,2.589997,1.164712,7.718795,15.420939,1200.000000,Farkas,4,10000,392,5
6,180485.006909,181200.464801,180832.215773,183479.488792,183479.488792,185327.400000,185327.400000,0.352437,2.263422,2.953889,2.263427,2.263423,2.960560,1200.000000,Farkas,4,354,0,5
7,181545.176035,182278.004854,181838.943285,184887.762628,186942.900000,186942.900000,186942.900000,0.358632,2.635712,5.309867,2.635727,5.480301,17.308624,1200.000000,Farkas,4,9487,392,5
8,184552.465987,185303.911255,184919.086747,188200.826218,188200.826218,190305.800000,189246.800000,0.348009,1.216162,5.306760,1.216173,6.281339,6.723381,1200.000000,Farkas,4,1981,2,5
9,183033.606186,183780.203525,183386.609957,185851.940155,185851.940155,186759.100000,186759.100000,0.347108,1.923366,3.543515,1.923379,1.923378,3.552897,1200.000000,Farkas,4,587,0,5
10,179034.019243,179689.611852,179206.498713,184201.916566,186839.400000,188737.300000,186839.400000,0.368178,1.465931,2.747945,1.465942,42.205166,99.203904,1200.000000,Farkas,4,79607,3289,5
