instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,183975.539693,183975.539693,186563.403655,186563.403655,188182.000000,188182.000000,0.469061,4.247570,5.017525,4.247427,4.247365,5.022924,1200.000000,None,16,488,0,0
1,17835.080273,17835.080273,17835.080273,17835.080273,17835.080273,0.000000,17918.116667,0.021052,0.000000,0.327086,0.324379,0.324380,0.327081,1200.000000,None,16,0,0,0
2,13074.507887,13074.507887,13074.507887,13074.507887,13469.730149,13469.730149,13469.730149,0.017345,0.613333,0.629698,0.613345,0.634982,0.641913,1200.000000,None,16,14,2,0
3,12365.124259,12365.124259,12365.124259,12365.124259,12365.124259,0.000000,12365.124259,0.016955,0.000000,0.047843,0.045192,0.045193,0.047838,1200.000000,None,16,0,0,0
4,33931.740821,33931.740821,33931.740821,36938.156601,36938.156601,37085.270833,37085.270833,0.025219,0.890894,1.199219,0.890910,0.890910,1.202298,1200.000000,None,16,57,0,0
5,28192.355195,28192.355195,28192.355195,33006.429914,35940.205556,35940.205556,35940.205556,0.028327,1.334551,1.507907,1.334565,1.542167,1.913028,1200.000000,None,16,419,12,0
6,33665.039847,33665.039847,33665.039847,33884.170994,34630.475000,34630.475000,34630.475000,0.024452,0.383829,0.419498,0.383845,0.431121,0.525990,1200.000000,None,16,80,6,0
7,9462.757031,9462.757031,9462.757031,9462.757031,9462.757031,0.000000,9462.757031,0.018297,0.000000,0.049002,0.046401,0.046401,0.048995,1200.000000,None,16,0,0,0
8,20867.893233,20867.893233,20867.893233,21092.989588,21092.989588,21233.441667,21233.441667,0.023655,0.456980,0.487850,0.456995,0.456994,0.490712,1200.000000,None,16,21,0,0
9,31392.067288,31392.067288,31392.067288,32023.485378,32710.500000,32710.500000,32710.500000,0.023631,0.588896,0.627635,0.588911,0.636396,0.645800,1200.000000,None,16,25,2,0
10,32899.588537,32899.588537,32899.588537,34843.194931,36579.197222,36579.197222,36579.197222,0.024754,0.673299,0.781938,0.673315,0.834006,1.317443,1200.000000,None,16,492,16,0
