lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
38893.903641,39041.736508,39039.710779,39039.710779,39369.626935,40560.054142,40407.653521,34.166304,34.603949,34.645087,34.603859,34.655589,300.533253,300.000000,New,64,266358,44386,65
38893.531055,39041.264239,39025.925573,39025.925573,39364.997683,40559.141700,40004.141700,33.035324,33.464855,33.493564,33.464860,33.499288,300.579579,300.000000,New,64,266547,45704,65
38894.019548,39041.843626,39039.752979,39039.752979,39379.243858,40560.054142,40005.054142,33.453307,33.886278,33.918811,33.886282,266.424685,300.559906,300.000000,New,64,275383,45546,65
38894.034972,39041.883042,39039.914849,39039.914849,39374.907778,40560.054142,40005.054142,33.382306,33.816335,33.845959,33.816339,99.928141,300.574368,300.000000,New,64,270981,45002,65
32669.076616,32824.859308,32778.200059,32778.200059,33208.858546,33687.054152,33687.054152,32.915094,33.368323,33.393714,33.368331,33.399065,300.674870,300.000000,New,64,298464,50331,65
38894.047504,39041.874171,39039.799706,39039.799706,39384.050104,40560.054142,40005.054142,33.346776,33.780345,33.812918,33.780349,266.811334,300.536061,300.000000,New,64,273074,45381,65
38893.632209,39041.495772,39026.037013,39026.037013,39366.801929,40560.141700,40005.141700,33.492613,33.921757,33.951125,33.921762,33.978881,300.636807,300.000000,New,64,293711,48887,65
38894.279728,39042.212481,39040.037164,39040.037164,39378.433082,40561.054142,40006.054142,33.297403,33.722999,33.754411,33.723002,274.093781,300.509289,300.000000,New,64,273981,44632,65
38893.753096,39041.603820,39039.506259,39039.506259,39376.624929,40560.054142,40005.054142,33.473938,33.905847,33.939057,33.905852,36.256534,300.585202,300.000000,New,64,295251,48252,65
38893.923947,39041.752915,39039.658992,39039.658992,39366.583218,40560.141700,40560.141700,33.111338,33.542751,33.574671,33.542764,33.583055,300.538794,300.000000,New,64,278408,45562,65
38894.078301,39041.911442,39026.474864,39026.474864,39368.750211,40560.054142,40005.054142,33.240680,33.674820,33.704411,33.674822,33.732814,300.628688,300.000000,New,64,287657,48077,65
