instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,186459.009372,185508.311955,186706.270439,186706.270439,188182.000000,188182.000000,15.430728,18.875510,19.808896,18.875381,18.875325,19.816679,1200.000000,New,16,385,0,31
1,171808.333723,173890.298598,173121.508809,175297.800319,175297.800319,176387.600000,176387.600000,9.612477,11.429256,14.070786,11.429260,11.429256,14.082598,1200.000000,Old,16,867,0,31
2,176002.325324,178170.274686,176687.925939,179536.875207,179536.875207,182386.300000,181328.000000,8.454475,9.026484,10.074509,9.026488,12.103930,12.109083,1200.000000,Old,16,1335,56,31
3,175915.053238,177699.519004,176942.227644,179422.432703,179422.432703,180490.100000,180490.100000,9.902868,11.461903,12.426628,11.461917,11.461915,12.435987,1200.000000,Old,16,326,0,31
4,183814.902961,185865.419443,184780.636645,187526.038703,187526.038703,188618.300000,188618.300000,10.540725,13.419918,14.476949,13.419933,13.419933,14.486292,1200.000000,Old,16,620,0,31
5,182126.739103,184027.007931,182126.739103,184317.872887,186457.100000,187055.800000,186457.100000,36.719052,37.531875,38.414606,37.531888,52.691579,78.731832,1200.000000,Old,16,38738,1704,31
6,180485.006909,182740.100165,181356.073238,183616.958981,183616.958981,185327.400000,185327.400000,8.616247,10.524214,12.033279,10.524238,10.524238,12.044023,1200.000000,Old,16,526,0,31
7,181545.176035,183576.505822,182328.038777,185093.970352,185093.970352,186942.900000,186942.900000,8.167383,10.438253,12.099068,10.438268,10.438268,12.110625,1200.000000,Old,16,592,0,31
8,184552.465987,187012.022175,185359.489516,188070.349215,188070.349215,190305.800000,189221.100000,4.442423,5.306573,6.190420,5.306587,7.485441,9.188483,1200.000000,Old,16,1244,31,31
9,183033.606186,185173.586371,184417.348395,185832.702264,185832.702264,186759.100000,186759.100000,13.751721,15.341000,15.973452,15.341014,15.341012,15.981637,1200.000000,Old,16,214,0,31
10,179034.019243,180561.888016,179740.797944,184823.211520,186839.400000,188737.300000,186839.400000,4.888773,5.977429,7.339061,5.977445,82.369547,99.807880,1200.000000,Old,16,88395,3786,31
