instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10609.560145,10595.690820,10595.690820,11048.794673,12912.475382,11801.185729,7.168291,8.216462,8.256675,8.216474,1026.561253,1201.920745,1200.000000,New,16,1004994,157119,17
1,9585.022018,9593.572542,9585.022018,9585.022018,10120.482007,12310.441563,10832.907478,0.170831,0.551829,0.568839,0.551839,210.177102,1202.914553,1200.000000,Farkas,16,1609935,250689,17
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,0.206920,0.235800,0.239240,0.235809,0.235806,0.239230,1200.000000,Farkas,16,0,0,17
3,0.000232,0.000232,0.000232,0.000232,0.000240,0.000240,0.000240,0.259712,0.584251,0.587647,0.584253,0.584247,0.587628,1200.000000,Farkas,16,0,0,17
4,10483.513741,10610.296409,10595.988062,10595.988062,11114.721379,12916.099984,11876.694361,0.180713,1.168713,1.208372,1.168718,489.082289,1202.129465,1200.000000,Farkas,16,1016106,162083,17
5,10589.299920,10593.612343,10589.299920,10589.299920,11097.066998,12434.177453,11719.464045,0.210556,2.140175,2.157041,2.140186,218.711431,1203.055971,1200.000000,Farkas,16,1580026,258716,17
6,0.000240,0.000224,0.000240,0.000240,0.000250,0.000250,0.000250,0.220420,0.284161,0.287669,0.284174,0.284173,0.287661,1200.000000,Farkas,16,0,0,17
7,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.225110,0.392463,0.394383,0.392473,0.392470,0.394371,1200.000000,Farkas,16,0,0,17
8,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.199203,0.259534,0.261413,0.259536,0.259532,0.261394,1200.000000,Farkas,16,0,0,17
9,4235.907337,4389.723072,4235.907337,4235.907337,5108.259962,8099.210721,5888.962336,0.202439,1.205887,1.222219,1.205901,267.075490,1202.709789,1200.000000,Farkas,16,1550323,239781,17
