instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,22.537880,22.537880,25.012028,34.000000,34.000000,34.000000,0.909510,1.243122,1.610996,1.243056,1.621013,2.200465,1200.000000,New,4,1960,140,4
1,20.570922,22.537880,22.537880,25.383087,34.000000,34.000000,34.000000,0.051947,0.462123,0.864045,0.462134,0.872377,1.544293,1200.000000,Old,4,2243,188,4
2,20.570922,22.537880,22.537880,24.923139,34.000000,34.000000,34.000000,0.052057,0.392347,0.781697,0.392362,0.788805,1.476815,1200.000000,Old,4,2248,144,4
3,20.570922,22.537880,22.537880,25.136682,34.000000,34.000000,34.000000,0.050102,0.385812,0.782363,0.385822,0.789515,1.546285,1200.000000,Old,4,2552,194,4
4,20.570922,22.537880,22.537880,25.080185,34.000000,34.000000,34.000000,0.052072,0.342600,0.716523,0.342614,0.722559,1.413297,1200.000000,Old,4,2046,136,4
5,20.032382,21.917689,21.917689,24.496431,34.000000,34.000000,34.000000,0.050921,0.206646,0.609883,0.206659,0.616794,1.384055,1200.000000,Old,4,2404,202,4
6,20.570922,22.537880,22.537880,24.950169,34.000000,34.000000,34.000000,0.052257,0.331365,0.701184,0.331377,0.708862,1.499362,1200.000000,Old,4,2466,188,4
7,20.570922,22.537880,22.537880,25.012030,34.000000,34.000000,34.000000,0.051699,0.380828,0.747522,0.380842,0.757844,1.372461,1200.000000,Old,4,1981,134,4
8,20.296192,22.398376,22.398376,24.574206,30.000000,30.000000,30.000000,0.055034,0.188451,0.627972,0.188463,0.635133,0.890595,1200.000000,Old,4,1290,40,4
9,20.570922,22.537880,22.537880,24.884800,34.000000,34.000000,34.000000,0.052735,0.264126,0.570783,0.264140,0.577679,1.193918,1200.000000,Old,4,1907,148,4
10,20.570922,22.537880,22.537880,25.471842,34.000000,34.000000,34.000000,0.058457,0.248171,0.586559,0.248193,0.595079,1.396989,1200.000000,Old,4,2366,204,4
