lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10573.334266,10550.536062,10550.536062,10952.565676,12912.475382,12912.475382,2.541869,3.596608,3.636710,3.596519,3.646540,302.490691,300.000000,New,4,229755,35965,5
10482.845029,10573.391852,10550.581129,10550.581129,10946.311772,12912.475382,12760.856365,0.061902,1.067021,1.107044,1.067022,19.500508,303.089372,300.000000,Farkas,4,225351,35803,5
5471.121090,5572.689836,5517.817194,5517.817194,5950.099741,7723.099994,7668.871268,0.068653,0.947054,0.987523,0.947057,130.518741,302.894433,300.000000,Farkas,4,227325,35560,5
10482.656375,10573.213708,10550.386935,10550.386935,10953.008965,12912.475382,12830.371258,0.062716,1.067109,1.107100,1.067088,301.665553,303.227305,300.000000,Farkas,4,234702,36382,5
15517.164770,15610.646934,15587.753482,15587.753482,15986.796707,17500.099974,17500.099974,0.063151,1.473099,1.507483,1.473113,1.515066,303.526021,300.000000,Farkas,4,239518,38556,5
10482.871408,10573.397088,10550.602736,10550.602736,10952.661247,12912.475382,12611.099984,0.065463,1.125125,1.165034,1.125136,1.175247,303.333114,300.000000,Farkas,4,232028,36320,5
522.519099,584.891603,522.519099,541.690452,962.266245,2271.167106,2271.167106,0.066597,1.040691,1.156926,1.040698,1.170949,302.929463,300.000000,Farkas,4,245529,38360,5
10482.601269,10573.137127,10550.337966,10550.337966,10944.174688,12912.475382,12830.371258,0.063405,1.124769,1.165165,1.124771,19.613079,303.474644,300.000000,Farkas,4,226741,36182,5
10482.773697,10573.314491,10550.508601,10550.508601,10952.967900,12912.475382,12830.371258,0.062387,1.107729,1.147899,1.107735,301.981255,303.049573,300.000000,Farkas,4,232411,36426,5
10482.896292,10573.425022,10550.628956,10550.628956,10935.579410,12912.475382,12165.307986,0.064314,1.105298,1.145376,1.105299,274.593419,303.513422,300.000000,Farkas,4,226459,35431,5
10482.755666,10573.297167,10550.488158,10550.488158,10953.537589,12912.475382,12760.856365,0.063691,1.069434,1.109622,1.069437,1.119696,303.093701,300.000000,Farkas,4,233146,36283,5
