instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,8877.000000,8877.000000,8877.000000,9962.000000,11617.428571,17928.000000,14393.000000,0.009570,1.874422,2.155202,1.874431,564.226149,1202.355955,1200.000000,None,16,970097,126313,0
1,-699999991137.428711,-699999991137.428711,-139999991137.429260,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0.000000,0.000000,0.009640,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,None,16,0,0,0
2,-1312499999991213.000000,-1312499999991213.000000,-1312499999991213.000000,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0.000000,0.000000,0.010354,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,None,16,0,0,0
3,8797.000000,8797.000000,8797.000000,10584.291407,11438.500000,100000000000000007629769841091887003294964970946560.000000,14353.000000,0.008802,0.243202,9.031382,9.918269,258.969720,1201.982576,1200.000000,None,16,987600,114681,0
4,8857.666667,8857.666667,8857.666667,10540.999502,11582.342857,16833.000000,14412.000000,0.007555,0.961855,4.799314,0.961869,718.023262,1202.202108,1200.000000,None,16,950045,123372,0
5,8844.062500,8844.062500,8844.062500,10635.411792,11566.890019,19295.000000,14398.000000,0.009690,0.409721,9.972078,0.409732,11.657621,1202.039049,1200.000000,None,16,1036543,116735,0
6,-120312499999991200.000000,-120312499999991200.000000,-120312499999991200.000000,8800.214286,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.011163,0.035696,0.042223,0.000000,0.000000,0.042215,1200.000000,None,16,0,0,0
7,-109374999999991152.000000,-109374999999991152.000000,-109374999999991152.000000,8838.250000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.009958,0.036640,0.043408,0.000000,0.000000,0.043405,1200.000000,None,16,0,0,0
8,-3062499999991144.500000,-3062499999991144.500000,-3062499999991144.500000,8826.333333,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.009873,0.036531,0.043426,0.000000,0.000000,0.043424,1200.000000,None,16,0,0,0
9,-4374999999991139.000000,-4374999999991139.000000,-4374999999991139.000000,8838.785714,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.010348,0.046900,0.053354,0.000000,0.000000,0.053344,1200.000000,None,16,0,0,0
10,-699999991137.999756,-699999991137.999756,-139999991138.000031,8850.357143,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,100000000000000007629769841091887003294964970946560.000000,0.006252,0.033792,0.040632,0.000000,0.000000,0.040627,1200.000000,None,16,0,0,0
