instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.031565,1.720441,2.059041,1.720331,2.064551,2.659142,1200.000000,None,16,2021,186,0
1,20.015650,20.015650,20.015650,24.195321,33.000000,33.000000,33.000000,0.003169,0.112763,0.444777,0.112764,0.450441,0.882987,1200.000000,None,16,1589,110,0
2,20.307934,20.307934,20.307934,24.911025,34.000000,34.000000,34.000000,0.001793,0.326999,0.686056,0.327014,0.693222,1.214528,1200.000000,None,16,1875,156,0
3,20.867510,20.867510,20.867510,26.210986,34.000000,34.000000,34.000000,0.001809,0.287742,0.614491,0.287755,0.620676,1.106286,1200.000000,None,16,1524,104,0
4,20.786773,20.786773,20.786773,25.203037,34.000000,34.000000,34.000000,0.002352,0.353640,0.707049,0.353649,0.713977,1.243730,1200.000000,None,16,1908,166,0
5,20.877963,20.877963,20.877963,25.504417,31.000000,31.000000,31.000000,0.002358,0.088240,0.472241,0.088250,0.478475,0.635445,1200.000000,None,16,994,34,0
6,20.077726,20.077726,20.077726,24.928415,31.000000,31.000000,31.000000,0.002297,0.257504,0.644369,0.257515,0.651418,0.880627,1200.000000,None,16,1266,60,0
7,20.661706,20.661706,20.661706,25.462436,34.000000,34.000000,34.000000,0.002017,0.254551,0.569143,0.254564,0.577309,1.099922,1200.000000,None,16,1755,170,0
8,21.640111,21.640111,21.640111,25.797961,34.000000,34.000000,34.000000,0.001881,0.182249,0.531433,0.182260,0.537540,1.203386,1200.000000,None,16,2278,182,0
9,20.570922,20.570922,20.570922,25.254803,33.000000,33.000000,33.000000,0.002327,0.356270,0.691702,0.356282,0.697205,1.180854,1200.000000,None,16,1671,124,0
10,20.296192,20.296192,20.296192,25.438471,30.000000,30.000000,30.000000,0.002896,0.121364,0.464144,0.121371,0.469951,0.628829,1200.000000,None,16,1009,28,0
