instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,183975.539693,184727.732157,184345.962550,186683.154128,186683.154128,188182.000000,188182.000000,4.763952,8.225604,9.247400,8.225613,8.225609,9.257214,1200.000000,New,4,459,0,5
1,182999.979940,183715.545666,183345.743340,186616.662558,186616.662558,189454.700000,188160.500000,2.145657,3.028067,4.588847,3.028070,7.307483,7.315409,1200.000000,Old,4,1802,32,5
2,182035.791449,182719.916084,182719.140620,184661.442447,186672.100000,186672.100000,186672.100000,1.842932,4.815283,5.713502,4.815294,5.893887,18.561637,1200.000000,Old,4,8270,328,5
3,182043.968054,182797.368036,182797.368036,185374.506386,185374.506386,187600.700000,186781.100000,1.932723,3.939916,4.623986,3.939926,3.939925,4.632435,1200.000000,Old,4,327,0,5
4,182783.259527,183509.054082,183509.054082,185556.002938,186337.026763,188010.100000,188010.100000,1.190051,3.647536,4.110458,3.647549,4.218534,14.927833,1200.000000,Old,4,7748,246,5
5,184310.443333,185028.597582,185028.597582,187740.929000,187740.929000,188665.300000,188665.300000,1.558979,4.004901,7.741270,4.004914,4.004912,7.754744,1200.000000,Old,4,1279,0,5
6,183631.402272,184341.224966,184341.224966,186601.866972,187104.619117,189392.500000,188699.300000,1.554175,3.328514,8.639612,3.328524,22.146128,27.699106,1200.000000,Old,4,14156,568,5
7,179390.224702,180077.012467,179729.869982,182325.988796,182325.988796,183978.900000,183978.900000,1.622448,4.723426,6.229828,4.723441,4.723440,6.238601,1200.000000,Old,4,487,0,5
8,181412.385261,182146.440645,182144.936514,184486.202232,184486.202232,186805.600000,186338.500000,1.544477,4.040466,7.990130,4.040475,20.247612,20.253112,1200.000000,Old,4,8127,441,5
9,184455.180606,185196.058384,185196.042663,187524.553797,187524.553797,189068.700000,189068.700000,1.775044,4.096219,6.637767,4.096228,4.096226,6.648003,1200.000000,Old,4,780,0,5
10,183000.608758,183739.371081,183736.940038,186509.897399,186509.897399,189321.200000,188155.200000,1.475805,2.691581,5.216578,2.691590,7.963773,8.046908,1200.000000,Old,4,2004,29,5
