lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
10482.795280,10609.560145,10595.690820,10595.690820,10944.168863,12912.475382,12507.342924,7.699842,8.750738,8.791335,8.750653,8.803164,300.553039,300.000000,New,16,254981,39210,17
10482.845029,10609.603223,10595.736670,10595.736670,10945.971359,12912.475382,12507.342924,1.709340,2.705042,2.745468,2.705047,85.966467,300.545905,300.000000,Old,16,253142,39058,17
5471.121090,5582.697793,5574.157440,5574.157440,5948.373301,7723.099994,7723.099994,1.823054,2.700578,2.749864,2.700585,2.763241,300.479419,300.000000,Old,16,228627,35798,17
10482.656375,10609.440148,10595.553659,10595.553659,10945.621201,12912.475382,12507.342924,1.652332,2.656813,2.697209,2.656817,2.708835,300.495196,300.000000,Old,16,254107,38995,17
15517.164770,15646.950229,15641.772297,15641.772297,15977.094440,17500.099974,17500.099974,2.398818,3.810285,3.849436,3.810292,3.858004,300.462203,300.000000,Old,16,256170,39659,17
10482.871408,10609.630954,10595.772621,10595.772621,10945.944650,12912.475382,12507.342924,1.663442,2.713873,2.754384,2.713885,2.765844,300.537691,300.000000,Old,16,258281,39783,17
522.519099,584.891603,570.434970,573.100373,937.647076,2271.167106,2270.892399,2.093081,3.055632,3.153797,3.055637,133.089912,300.473887,300.000000,Old,16,240134,36633,17
10482.601269,10609.373332,10595.498883,10595.498883,10944.176262,12912.475382,12507.342924,1.694237,2.744397,2.784905,2.744399,2.796880,300.497331,300.000000,Old,16,259280,39920,17
10482.773697,10609.544662,10595.669438,10595.669438,10944.123643,12912.475382,12507.342924,1.696538,2.727144,2.767743,2.727146,2.779486,300.489639,300.000000,Old,16,259276,39734,17
10482.896292,10609.664255,10595.797743,10595.797743,10945.636075,12912.475382,12508.342924,1.787402,2.820307,2.860631,2.820316,86.974062,300.484369,300.000000,Old,16,253935,38929,17
10482.755666,10609.532815,10595.655490,10595.655490,10943.129500,12912.475382,12507.342924,1.787311,2.782605,2.822818,2.782609,274.937679,300.455510,300.000000,Old,16,255319,39224,17
