instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10482.795280,10482.795280,10482.795280,11075.587662,12912.475382,11801.185729,0.015401,1.055112,1.072432,1.055120,783.449732,1218.865326,1200.000000,None,4,1474621,230362,0
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.010206,0.082863,0.084737,0.082872,0.082871,0.084728,1200.000000,None,4,0,0,0
2,0.000230,0.000230,0.000230,0.000230,0.000250,0.000250,0.000250,0.009928,0.118178,0.120009,0.118189,0.118188,0.120000,1200.000000,None,4,0,0,0
3,0.000224,0.000224,0.000224,0.000224,0.000240,0.000240,0.000240,0.011061,0.095733,0.097604,0.095742,0.095741,0.097594,1200.000000,None,4,0,0,0
4,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.011323,0.169697,0.171602,0.169706,0.169704,0.171594,1200.000000,None,4,0,0,0
5,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.012860,0.115872,0.117753,0.115888,0.115886,0.117748,1200.000000,None,4,0,0,0
6,0.000222,0.000222,0.000222,0.000222,0.000240,0.000240,0.000240,0.011678,0.131108,0.133006,0.131122,0.131122,0.133001,1200.000000,None,4,0,0,0
7,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,0.010254,0.114851,0.116692,0.114863,0.114863,0.116687,1200.000000,None,4,0,0,0
8,0.000223,0.000223,0.000223,0.000223,0.000240,0.000240,0.000240,0.009048,0.169845,0.171741,0.169861,0.169859,0.171735,1200.000000,None,4,0,0,0
9,0.000236,0.000236,0.000236,0.000236,0.000260,0.000260,0.000260,0.011075,0.213633,0.215544,0.213641,0.213638,0.215532,1200.000000,None,4,0,0,0
10,15316.807984,15316.807984,15316.807984,15316.807984,16751.073308,19435.132084,17766.928396,0.010518,0.552789,0.568825,0.552798,203.943759,1202.629917,1200.000000,None,4,1547389,246333,0
