lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
8877.000000,8894.285714,8894.285714,9962.000000,11056.571429,17928.000000,14641.000000,2.888526,4.753592,5.497388,4.753499,273.840599,300.338149,300.000000,New,4,195955,19108,4
8939.142857,9110.604056,8979.939560,10612.164850,11015.000000,11581.000000,11015.000000,1.319653,2.177762,4.034268,2.177768,13.341975,16.625019,300.000000,New,4,14210,1348,7
8877.000000,8894.285714,8894.285714,9962.000000,11520.620690,100000000000000007629769841091887003294964970946560.000000,11646.000000,2.100684,2.321614,3.113923,4.015197,4.734016,300.244881,300.000000,New,4,296491,25241,4
8877.000000,9089.571429,9037.877551,9962.000000,11115.047619,16947.000000,14393.000000,3.212953,4.878683,5.650608,4.878686,178.264728,300.327479,300.000000,New,4,194153,20638,8
8885.428571,8913.714286,8913.714286,10579.000000,11512.000000,100000000000000007629769841091887003294964970946560.000000,11512.000000,1.524817,1.784686,2.632715,3.191069,168.472472,245.319103,300.000000,New,4,264583,26613,5
8877.000000,8897.714286,8877.000000,9962.000000,11337.000000,23142.000000,11337.000000,2.140069,2.766741,3.195578,2.766753,127.215086,259.977747,300.000000,New,4,250747,22608,5
8878.142857,9082.071429,8878.142857,10264.000000,11393.000000,100000000000000007629769841091887003294964970946560.000000,11393.000000,2.489302,3.321097,4.464048,5.010639,212.951338,280.789605,300.000000,New,4,276738,24828,7
8885.428571,8905.214286,8905.214286,9962.000000,11255.000000,12349.000000,11255.000000,1.972599,2.438890,2.559403,2.438893,26.842042,73.613129,300.000000,New,4,73641,7354,6
8877.000000,9058.476190,9052.031830,9962.000000,11130.428571,100000000000000007629769841091887003294964970946560.000000,14433.000000,2.425695,2.700395,3.170352,4.241212,181.813458,300.470759,300.000000,New,4,192987,20592,6
8877.000000,8894.285714,8894.285714,9962.000000,11140.428571,100000000000000007629769841091887003294964970946560.000000,14492.000000,1.827301,2.645241,3.020704,3.624322,269.816850,300.421884,300.000000,New,4,216276,21767,5
8877.000000,9089.571429,8988.958333,9962.000000,11172.499921,100000000000000007629769841091887003294964970946560.000000,14413.000000,2.819742,3.147069,3.803911,4.486156,293.053649,300.488638,300.000000,New,4,201937,21666,8
