lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
8877.000000,8877.000000,8877.000000,9962.000000,11286.000000,17928.000000,14511.000000,0.011671,1.900281,2.175493,1.900286,183.849643,300.583810,300.000000,None,16,236068,28195,0
8932.928571,8932.928571,8932.928571,10488.000000,11435.642857,100000000000000007629769841091887003294964970946560.000000,14892.000000,0.009510,0.713251,1.414226,2.047371,182.672281,300.843147,300.000000,None,16,245501,28172,0
8877.000000,8877.000000,8877.000000,9962.000000,11311.000000,20236.000000,11311.000000,0.005868,0.538622,0.817847,0.538638,163.824268,210.132473,300.000000,None,16,210561,24207,0
8877.000000,8877.000000,8877.000000,9962.000000,11371.285714,100000000000000007629769841091887003294964970946560.000000,14544.000000,0.009177,0.285489,0.562906,1.127383,20.675465,300.569439,300.000000,None,16,250839,30565,0
8877.000000,8877.000000,8877.000000,9962.000000,11286.428571,17928.000000,14511.000000,0.010989,1.864302,2.139042,1.864308,183.784186,300.548238,300.000000,None,16,236071,28196,0
8877.000000,8877.000000,8877.000000,9962.000000,11288.428520,20236.000000,14511.000000,0.012300,0.668906,0.944816,0.668910,182.465251,300.487970,300.000000,None,16,237966,28298,0
8877.000000,8877.000000,8877.000000,9962.000000,11286.000000,17928.000000,14511.000000,0.008229,1.881674,2.156916,1.881677,184.008869,300.558096,300.000000,None,16,235905,28178,0
8877.000000,8877.000000,8877.000000,9962.000000,11307.000000,18289.000000,14722.000000,0.011672,1.046967,1.330801,1.046971,170.410940,300.541898,300.000000,None,16,240833,28882,0
8877.000000,8877.000000,8877.000000,9962.000000,11252.428571,20236.000000,14836.000000,0.012208,0.631450,0.907085,0.631455,132.624186,300.479244,300.000000,None,16,240113,28358,0
8877.000000,8877.000000,8877.000000,9962.000000,11261.285714,16265.000000,14429.000000,0.006484,2.000414,2.230022,2.000423,223.631875,300.485717,300.000000,None,16,240920,27975,0
8877.000000,8877.000000,8877.000000,10148.000000,11352.571275,100000000000000007629769841091887003294964970946560.000000,14412.000000,0.005627,0.305833,1.044650,1.578005,2.750330,300.550115,300.000000,None,16,261437,30101,0
