instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,10482.795280,10660.962990,10658.658628,10658.658628,11050.286269,12912.475382,11877.694361,35.181573,36.226362,36.264970,36.226374,874.720893,1201.929242,1200.000000,New,64,1015638,157793,65
1,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.184553,4.285152,4.286988,4.285163,4.285162,4.286980,1200.000000,Old,64,0,0,65
2,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,7.647995,7.673842,7.677266,7.673849,7.673847,7.677255,1200.000000,Old,64,0,0,65
3,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.325078,4.449960,4.451912,4.449974,4.449974,4.451907,1200.000000,Old,64,0,0,65
4,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.551588,4.712048,4.713980,4.712061,4.712060,4.713974,1200.000000,Old,64,0,0,65
5,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,7.211310,7.342973,7.344970,7.342980,7.342975,7.344952,1200.000000,Old,64,0,0,65
6,0.000221,0.000222,0.000221,0.000221,0.000240,0.000240,0.000240,4.041807,4.156527,4.158428,4.156540,4.156540,4.158423,1200.000000,Old,64,0,0,65
7,0.000221,0.000221,0.000221,0.000221,0.000230,0.000230,0.000230,8.820751,8.846108,8.849453,8.846113,8.846108,8.849435,1200.000000,Old,64,0,0,65
8,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.395461,4.513663,4.515595,4.513665,4.513659,4.515575,1200.000000,Old,64,0,0,65
9,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.499038,4.553481,4.555402,4.553490,4.553489,4.555393,1200.000000,Old,64,0,0,65
10,0.000221,0.000221,0.000221,0.000221,0.000240,0.000240,0.000240,4.282531,4.395066,4.397000,4.395080,4.395079,4.396995,1200.000000,Old,64,0,0,65
