instanceIndex,primalBounds,dualBounds,times
0,40560.054142,38893.903641,1.086116
0,40560.054142,38893.903641,2.455979
0,40560.054142,38893.903641,3.695002
0,40560.054142,38893.903641,4.935403
0,40560.054142,38893.903641,5.699738
0,40560.054142,38893.903641,6.513566
0,40560.054142,38893.903641,7.372657
0,40560.054142,38893.903641,8.244132
0,40560.054142,38893.903641,9.090738
0,40560.054142,38893.903641,9.951191
0,40560.054142,38893.903641,10.802366
0,40560.054142,38893.903641,11.716789
0,40560.054142,38893.903641,12.587558
0,40560.054142,38893.903641,13.496348
0,40560.054142,38893.903641,14.389158
0,40560.054142,38893.903641,15.325952
0,40560.054142,38893.903641,16.230591
0,40560.054142,38893.903641,17.168914
0,40560.054142,38893.903641,18.094714
0,40560.054142,38893.903641,18.991393
0,40560.054142,38893.903641,19.855096
0,40560.054142,38893.903641,20.752076
0,40560.054142,38893.903641,21.662184
0,40560.054142,38893.903641,22.628267
0,40560.054142,38893.903641,23.601971
0,40560.054142,38893.903641,24.508440
0,40560.054142,38893.903641,25.410156
0,40560.054142,38893.903641,26.391424
0,40560.054142,38893.903641,27.294777
0,40560.054142,38893.903641,28.220087
0,40560.054142,38893.903641,29.099485
0,40560.054142,38893.903641,29.961324
0,40560.054142,38893.903641,30.881895
0,40560.054142,39006.244518,32.167507
0,40560.054142,39102.969336,33.668768
0,40560.054142,39124.343207,35.172100
0,40560.054142,39151.579777,36.694457
0,40560.054142,39162.620919,38.219225
0,40560.054142,39180.652322,39.762761
0,40320.977930,39184.784820,41.177427
0,40320.977930,39184.784820,42.648985
0,40005.054142,39184.784820,44.081275
0,40005.054142,39185.186405,45.600919
0,40005.054142,39200.818015,47.180022
0,40005.054142,39212.924985,48.732378
0,40005.054142,39217.903771,50.300307
0,40005.054142,39227.116923,51.861841
0,40005.054142,39231.622449,53.413980
0,40005.054142,39239.642486,54.976814
0,40005.054142,39243.935336,56.529091
0,40005.054142,39250.748912,58.094753
0,40005.054142,39253.336848,59.090654
0,40005.054142,39253.336848,59.865132
0,40005.054142,39253.336848,60.654989
0,40005.054142,39256.408006,62.148183
0,40005.054142,39262.245946,63.715195
0,40005.054142,39264.713107,65.278287
0,40005.054142,39270.399979,66.825674
0,40005.054142,39273.029886,68.398483
0,40005.054142,39278.067330,69.963620
0,40005.054142,39280.619081,71.527091
0,40005.054142,39284.800238,73.096042
0,40005.054142,39287.183987,74.614225
0,40005.054142,39289.061007,75.428553
0,40005.054142,39289.061007,76.218518
0,40005.054142,39289.061007,77.099362
0,40005.054142,39291.906728,78.675679
0,40005.054142,39293.966217,80.239149
0,40005.054142,39297.631415,81.790273
0,40005.054142,39299.849645,83.344087
0,40005.054142,39303.824432,84.888782
0,40005.054142,39305.423411,86.448965
0,40005.054142,39308.966624,87.998941
0,40005.054142,39310.862989,89.559861
0,40005.054142,39314.332562,90.985702
0,40005.054142,39314.375478,91.813248
0,40005.054142,39314.375478,92.629263
0,40005.054142,39315.079407,93.669868
0,40005.054142,39316.460968,95.220153
0,40005.054142,39320.176565,96.755401
0,40005.054142,39321.583734,98.321405
0,40005.054142,39325.027228,99.886746
0,40005.054142,39326.486967,101.433423
0,40005.054142,39329.213948,102.983092
0,40005.054142,39330.691053,104.540470
0,40005.054142,39333.439984,106.096364
0,40005.054142,39334.794404,107.375151
0,40005.054142,39335.141111,108.246774
0,40005.054142,39335.141111,109.058226
0,40005.054142,39335.463544,110.234707
0,40005.054142,39338.206170,111.782780
0,40005.054142,39339.383150,113.330150
0,40005.054142,39342.110032,114.871600
0,40005.054142,39343.344599,116.426765
0,40005.054142,39345.979477,117.961956
0,40005.054142,39347.141672,119.508432
0,40005.054142,39349.399027,121.062479
0,40005.054142,39350.713570,122.593509
0,40005.054142,39352.605997,123.695250
0,40005.054142,39352.605997,124.506598
0,40005.054142,39352.605997,125.339850
0,40005.054142,39352.769280,126.678922
0,40005.054142,39355.107746,128.211141
0,40005.054142,39357.305627,129.758589
0,40005.054142,39358.383856,131.316436
0,40005.054142,39360.476086,132.862623
0,40005.054142,39361.373061,134.414796
0,40005.054142,39363.481336,135.962550
0,40005.054142,39364.584072,137.507758
0,40005.054142,39366.582005,139.046360
0,40005.054142,39367.150504,140.080273
0,40005.054142,39367.150504,140.923006
0,40005.054142,39367.150504,141.766188
0,40005.054142,39367.150504,143.129541
0,40005.054142,39367.150504,144.570791
0,40005.054142,39367.150504,145.978002
0,40005.054142,39367.150504,147.349027
0,40005.054142,39367.150504,148.754050
0,40005.054142,39367.150504,150.168387
0,40005.054142,39367.150504,150.955595
0,40005.054142,39367.150504,151.797776
0,40005.054142,39367.150504,152.641545
0,40005.054142,39367.150504,153.507183
0,40005.054142,39367.150504,154.314131
0,40005.054142,39367.150504,155.242302
0,40005.054142,39367.150504,156.651947
0,40005.054142,39367.150504,158.062646
0,40005.054142,39367.150504,159.431723
0,40005.054142,39367.150504,160.897085
0,40005.054142,39367.150504,162.322952
0,40005.054142,39367.150504,163.611912
0,40005.054142,39367.150504,164.410063
0,40005.054142,39367.150504,165.232067
0,40005.054142,39367.150504,166.074237
0,40005.054142,39367.151287,166.925175
0,40005.054142,39367.151287,167.801719
0,40005.054142,39367.151287,168.833360
0,40005.054142,39367.151287,170.200894
0,40005.054142,39367.151287,171.666568
0,40005.054142,39367.151287,173.117079
0,40005.054142,39367.151287,174.547339
0,40005.054142,39367.151287,175.998571
0,40005.054142,39367.151287,177.186163
0,40005.054142,39367.151287,178.035563
0,40005.054142,39367.151287,178.864239
0,40005.054142,39367.151287,179.788585
0,40005.054142,39367.151287,180.608205
0,40005.054142,39367.151287,181.447276
0,40005.054142,39367.151287,182.564283
0,40005.054142,39367.151287,183.993531
0,40005.054142,39367.151287,185.430121
0,40005.054142,39367.151287,186.835565
0,40005.054142,39367.151287,188.199483
0,40005.054142,39367.151287,189.641573
0,40005.054142,39367.151287,190.651776
0,40005.054142,39367.151287,191.497308
0,40005.054142,39367.151287,192.363942
0,40005.054142,39367.154830,193.220858
0,40005.054142,39367.154830,194.051174
0,40005.054142,39367.154830,194.897525
0,40005.054142,39367.154830,196.053103
0,40005.054142,39367.154830,197.522393
0,40005.054142,39367.154830,198.944227
0,40005.054142,39367.154830,200.410176
0,40005.054142,39367.154830,201.826129
0,40005.054142,39367.154830,203.212157
0,40005.054142,39367.154830,204.117002
0,40005.054142,39367.154830,204.918269
0,40005.054142,39367.154830,205.731587
0,40005.054142,39367.154830,206.695170
0,40005.054142,39367.158534,207.597069
0,40005.054142,39367.158534,208.457498
0,40005.054142,39367.158534,209.817419
0,40005.054142,39367.158534,211.255043
0,40005.054142,39367.158534,212.677479
0,40005.054142,39367.158534,214.089422
0,40005.054142,39367.158534,215.495519
0,40005.054142,39367.158534,216.923756
0,40005.054142,39367.158534,217.697352
0,40005.054142,39367.158534,218.490909
0,40005.054142,39367.158534,219.364047
0,40005.054142,39367.166699,220.283398
0,40005.054142,39367.166699,221.150094
0,40005.054142,39367.166699,222.024586
0,40005.054142,39367.166699,223.429761
0,40005.054142,39367.166699,224.866216
0,40005.054142,39367.166699,226.287761
0,40005.054142,39367.166699,227.655827
0,40005.054142,39367.166699,228.990610
0,40005.054142,39367.166699,230.223248
0,40005.054142,39367.166699,231.022021
0,40005.054142,39367.166699,231.788322
0,40005.054142,39367.166699,232.676449
0,40005.054142,39367.182820,233.545151
0,40005.054142,39367.182820,234.377370
0,40005.054142,39367.182820,235.356686
0,40005.054142,39367.182820,236.707559
0,40005.054142,39367.182820,238.057857
0,40005.054142,39367.182820,239.396178
0,40005.054142,39367.182820,240.748615
0,40005.054142,39367.182820,242.099502
0,40005.054142,39367.182820,243.218500
0,40005.054142,39367.182820,244.045994
0,40005.054142,39367.182820,244.857222
0,40005.054142,39367.182820,245.672280
0,40005.054142,39367.183122,246.481438
0,40005.054142,39367.183122,247.301694
0,40005.054142,39367.183122,248.440732
0,40005.054142,39367.183122,249.804605
0,40005.054142,39367.183122,251.131821
0,40005.054142,39367.183122,252.531328
0,40005.054142,39367.183122,253.899442
0,40005.054142,39367.183122,255.277314
0,40005.054142,39367.183122,256.295006
0,40005.054142,39367.183122,257.042770
0,40005.054142,39367.183122,257.863530
0,40005.054142,39367.183122,258.808748
0,40005.054142,39367.189098,259.790320
0,40005.054142,39367.189098,260.588504
0,40005.054142,39367.189098,261.823636
0,40005.054142,39367.189098,263.212889
0,40005.054142,39367.189098,264.553003
0,40005.054142,39367.189098,265.929171
0,40005.054142,39367.189098,267.315845
0,40005.054142,39367.189098,268.684842
0,40005.054142,39367.189098,269.590410
0,40005.054142,39367.189098,270.392949
0,40005.054142,39367.189098,271.262687
0,40005.054142,39367.203056,272.200115
0,40005.054142,39367.203056,273.027402
0,40005.054142,39367.203056,273.913056
0,40005.054142,39367.425331,275.308378
0,40005.054142,39367.877997,276.772229
0,40005.054142,39368.972474,278.200371
0,40005.054142,39369.453929,279.622496
0,40005.054142,39370.215950,281.075427
0,40005.054142,39370.522372,282.527858
0,40005.054142,39370.901440,283.357619
0,40005.054142,39370.901440,284.165970
0,40005.054142,39370.901440,285.041015
0,40005.054142,39370.901440,285.881199
0,40005.054142,39370.901440,286.694472
0,40005.054142,39370.901440,287.564219
0,40005.054142,39371.545678,288.952960
0,40005.054142,39371.976137,290.421009
0,40005.054142,39372.513458,291.880603
0,40005.054142,39373.477959,293.340098
0,40005.054142,39374.044670,294.811444
0,40005.054142,39374.910359,296.062139
0,40005.054142,39374.910359,296.889282
0,40005.054142,39374.910359,297.690471
0,40005.054142,39374.910359,298.600809
0,40005.054142,39374.929335,299.394145
0,40005.054142,39374.929335,300.244966
0,40005.054142,39374.955739,301.334887
0,40005.054142,39375.491598,302.788388
0,40005.054142,39376.167235,304.211621
0,40005.054142,39376.568722,305.655182
0,40005.054142,39377.466260,307.051682
0,40005.054142,39377.852956,308.491362
0,40005.054142,39378.401961,309.641769
0,40005.054142,39378.579216,310.419230
0,40005.054142,39378.579216,311.281874
0,40005.054142,39378.595234,312.208544
0,40005.054142,39378.595234,313.064587
0,40005.054142,39378.595234,313.855136
0,40005.054142,39378.882493,314.995567
0,40005.054142,39379.176756,316.299752
0,40005.054142,39379.736043,317.733015
0,40005.054142,39380.435512,319.180070
0,40005.054142,39380.908810,320.598413
0,40005.054142,39381.607004,322.011198
0,40005.054142,39381.918090,323.020193
0,40005.054142,39381.918090,323.827527
0,40005.054142,39381.918090,324.589403
0,40005.054142,39381.928113,325.474257
0,40005.054142,39381.928113,326.290462
0,40005.054142,39381.928113,327.157943
