instanceIndex,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes,actualTerms
0,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.005876,0.340778,0.677229,0.340780,0.682811,1.277466,1200.000000,None,4,2021,186,0
1,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.002350,0.414396,0.749549,0.414406,0.755119,1.336475,1200.000000,None,4,1968,180,0
2,20.570922,20.570922,20.570922,25.216498,34.000000,34.000000,34.000000,0.001863,0.349369,0.612024,0.349382,0.618754,1.246147,1200.000000,None,4,1931,166,0
3,20.570922,20.570922,20.570922,25.254803,34.000000,34.000000,34.000000,0.004416,0.353578,0.688792,0.353582,0.694310,1.289783,1200.000000,None,4,2016,186,0
4,20.570922,20.570922,20.570922,25.201781,34.000000,34.000000,34.000000,0.001867,0.293690,0.619076,0.293701,0.626795,1.182663,1200.000000,None,4,1930,170,0
5,20.032382,20.032382,20.032382,24.318527,34.000000,34.000000,34.000000,0.004234,0.165666,0.510172,0.165672,0.517915,1.209109,1200.000000,None,4,2304,192,0
6,20.570922,20.570922,20.570922,25.258041,34.000000,34.000000,34.000000,0.003942,0.286847,0.630111,0.286849,0.636944,1.113526,1200.000000,None,4,1824,134,0
7,20.570922,20.570922,20.570922,25.361683,34.000000,34.000000,34.000000,0.004423,0.338868,0.690279,0.338872,0.695683,1.253179,1200.000000,None,4,1945,150,0
8,20.296192,20.296192,20.296192,25.253027,30.000000,30.000000,30.000000,0.004448,0.142159,0.488267,0.142162,0.494189,0.624795,1200.000000,None,4,893,20,0
9,20.570922,20.570922,20.570922,25.263555,34.000000,34.000000,34.000000,0.004348,0.220380,0.573904,0.220393,0.578970,1.146579,1200.000000,None,4,1898,164,0
10,20.570922,20.570922,20.570922,24.946275,34.000000,34.000000,34.000000,0.003839,0.192684,0.452760,0.192691,0.460180,1.047069,1200.000000,None,4,1840,144,0
