lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.009414,2.334003,2.957555,2.334010,2.982874,305.228913,300.000000,None,16,44460,20022
4.295714,4.295714,4.295714,44.346086,44.346086,45.899562,70.000000,70.000000,0.021847,2.946686,4.671556,2.946698,4.724016,301.740488,300.000000,None,16,103059,17195
3.008773,3.008773,3.008773,41.308533,41.308533,44.091520,59.000000,59.000000,0.020155,2.022637,2.547838,2.022648,2.572940,301.276157,300.000000,None,16,138947,15976
3.283963,3.283966,3.283966,41.487214,41.487214,43.346312,68.000000,68.000000,0.020047,4.526516,5.240782,4.526526,5.274037,301.761353,300.000000,None,16,85227,17056
3.608193,3.608193,3.608193,43.914272,43.914272,46.122713,72.000000,72.000000,0.024129,2.753110,3.683390,2.753123,3.717729,302.120328,300.000000,None,16,92400,18514
2.885167,2.885168,2.885168,43.580867,43.580867,45.066924,67.000000,67.000000,0.024776,3.394636,4.368573,3.394651,4.400298,301.392385,300.000000,None,16,88397,16110
2.409047,2.409047,2.409047,37.666049,37.666049,40.203494,54.000000,54.000000,0.025274,2.248496,2.716507,2.248509,2.757867,302.010648,300.000000,None,16,131646,18974
2.109038,2.109038,2.109038,42.241462,42.241462,44.252406,70.000000,70.000000,0.016675,2.278730,2.993838,2.278739,3.040051,301.742028,300.000000,None,16,87012,17842
2.875449,2.875449,2.875449,45.259903,45.259903,47.099883,69.000000,69.000000,0.024933,2.944329,3.884293,2.944345,3.916516,302.174035,300.000000,None,16,90880,18555
2.231056,2.231056,2.231056,37.155879,37.155879,41.860777,66.000000,66.000000,0.024002,2.901768,3.471789,2.901784,3.543748,301.337426,300.000000,None,16,105887,16663
2.414704,2.414704,2.414704,39.304661,39.304661,41.983964,60.000000,60.000000,0.025192,3.657568,4.160349,3.657582,4.188751,301.742482,300.000000,None,16,96619,16745
3.271880,3.271934,3.271934,41.217176,41.217176,44.170739,70.000000,70.000000,0.024089,3.805174,4.746521,3.805183,4.788803,301.685640,300.000000,None,16,64191,15782
2.471708,2.471708,2.471708,39.780715,39.780715,43.014113,68.000000,68.000000,0.024349,2.824085,3.270641,2.824096,3.304284,302.246250,300.000000,None,16,112583,18314
1.686262,1.686262,1.686262,39.407353,39.407353,41.544847,68.000000,68.000000,0.022486,3.019459,3.770354,3.019461,3.797217,302.012558,300.000000,None,16,88472,18540
3.653053,3.653053,3.653053,45.249194,45.249194,46.283725,70.000000,70.000000,0.015757,2.429647,3.635029,2.429658,3.680567,301.724537,300.000000,None,16,71789,15865
3.526614,3.526617,3.526617,40.737963,40.737963,44.094932,67.000000,66.000000,0.019535,2.893962,3.703237,2.893974,196.859910,302.298655,300.000000,None,16,113620,17867
4.198597,4.198619,4.198619,46.507894,46.507894,48.940403,66.000000,66.000000,0.024431,2.542217,4.191890,2.542233,4.236030,302.183030,300.000000,None,16,92167,16649
2.611072,2.611075,2.611075,41.040540,41.040540,43.107589,65.000000,65.000000,0.026815,3.987098,4.642467,3.987111,4.681495,301.903229,300.000000,None,16,106112,16254
3.205094,3.205094,3.205094,41.596111,41.596111,45.288414,63.000000,63.000000,0.018974,1.848569,2.244475,1.848577,2.269818,302.894612,300.000000,None,16,76521,17829
2.523179,2.523182,2.523179,40.546476,40.546476,42.176146,70.000000,70.000000,0.019312,2.743961,3.702639,2.743975,3.749493,302.210850,300.000000,None,16,82265,17178
3.380278,3.380278,3.380278,44.660373,44.660373,46.337205,69.000000,69.000000,0.020190,2.637165,3.326293,2.637175,3.376279,301.507640,300.000000,None,16,89197,16195
