lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.008202,2.329072,2.953639,2.329087,2.978900,304.162585,300.000000,None,256,44558,20045
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.013497,2.333464,2.957884,2.333470,2.983139,305.153926,300.000000,None,256,44512,20032
4.891112,4.891112,4.891112,45.304732,45.304732,47.107297,69.000000,69.000000,0.007398,2.321686,3.740344,2.321702,3.772536,301.886190,300.000000,None,256,49427,18776
-1125.879305,-1125.879305,-1125.879305,-1079.018202,-1079.018202,-1077.434562,-1062.000000,-1062.000000,0.008777,2.116926,2.728800,2.116941,2.756494,301.576394,300.000000,None,256,44697,19148
4.891112,4.891112,4.891112,45.042252,45.042252,47.047777,69.000000,69.000000,0.007755,2.324674,2.947977,2.324686,2.973034,301.624629,300.000000,None,256,44855,20148
4.890784,4.890784,4.890784,46.681807,46.681807,48.078745,68.000000,68.000000,0.007462,2.823908,3.888024,2.823922,3.926166,302.464654,300.000000,None,256,46914,18509
-1560.053132,-1560.053132,-1560.053132,-1517.628051,-1517.628051,-1515.736185,-1497.000000,-1497.000000,0.007515,2.115975,3.378964,2.115986,3.407164,302.314732,300.000000,None,256,40932,19687
-1126.250902,-1126.250902,-1126.250902,-1080.831917,-1080.831917,-1077.984035,-1061.000000,-1061.000000,0.013738,2.397238,2.995031,2.397242,3.015181,301.325578,300.000000,None,256,39850,19097
-1561.081010,-1561.081010,-1561.081010,-1518.977724,-1518.977724,-1516.385529,-1496.000000,-1496.000000,0.008896,2.214959,3.402354,2.214969,3.452095,302.340397,300.000000,None,256,38330,19432
-1561.081010,-1561.081010,-1561.081010,-1517.547870,-1517.547870,-1515.785888,-1496.000000,-1496.000000,0.009184,1.812729,2.849772,1.812741,2.878475,301.606149,300.000000,None,256,40474,19338
-1561.053132,-1561.053132,-1561.053132,-1518.991715,-1518.991715,-1516.557383,-1499.000000,-1499.000000,0.009472,1.684178,2.241530,1.684191,2.262965,301.862495,300.000000,None,256,43180,20046
-1832.486061,-1832.486061,-1832.486061,-1791.289220,-1791.289220,-1789.623367,-1768.000000,-1768.000000,0.007530,2.455235,3.297123,2.455249,3.320671,302.382201,300.000000,None,256,36011,19507
-1666.053132,-1666.053132,-1666.053132,-1624.552103,-1624.552103,-1622.285188,-1604.000000,-1604.000000,0.009918,1.659781,2.752986,1.659795,2.773775,302.154053,300.000000,None,256,33407,18470
4.891112,4.891112,4.891112,44.723730,44.723730,46.928365,69.000000,69.000000,0.008119,2.326193,2.946891,2.326206,2.973342,302.146322,300.000000,None,256,45588,19107
4.891112,4.891112,4.891112,45.042252,45.042252,47.375909,70.000000,70.000000,0.007605,2.361651,3.013329,2.361663,3.038735,302.201062,300.000000,None,256,51718,19505
4.519515,4.519515,4.519515,44.546713,44.546713,46.996084,69.000000,69.000000,0.007436,1.601420,2.227641,1.601433,2.251894,301.606377,300.000000,None,256,52016,18832
4.891112,4.891112,4.891112,44.905890,44.905890,46.451224,68.000000,68.000000,0.007640,2.430843,3.820208,2.430855,3.867748,302.207224,300.000000,None,256,59017,18321
4.891112,4.891112,4.891112,45.042252,45.042252,47.203891,69.000000,69.000000,0.007480,2.202046,2.825403,2.202061,2.850563,302.275092,300.000000,None,256,54565,19690
-1559.539193,-1559.539193,-1559.539193,-1515.483302,-1515.483302,-1513.427895,-1496.000000,-1496.000000,0.008795,1.545837,2.264594,1.545850,2.285045,302.517541,300.000000,None,256,42668,19757
-1127.250902,-1127.250902,-1127.250902,-1082.581527,-1082.581527,-1080.586151,-1065.000000,-1065.000000,0.014087,2.556451,3.362305,2.556456,3.384201,301.756831,300.000000,None,256,48811,19117
4.891112,4.891112,4.891112,45.042252,45.042252,47.332431,70.000000,70.000000,0.013644,2.442117,3.097654,2.442123,3.123867,302.348754,300.000000,None,256,45558,20071
4.891112,4.891112,4.891112,45.042252,45.042252,47.044503,69.000000,69.000000,0.008979,2.324460,2.948651,2.324474,2.973705,302.665578,300.000000,None,256,44619,20070
4.891112,4.891112,4.891112,45.042252,45.042252,47.194591,69.000000,69.000000,0.009561,2.292304,2.913957,2.292317,2.939103,301.911519,300.000000,None,256,44420,20415
4.891112,4.891112,4.891112,44.427974,44.427974,46.396972,69.000000,69.000000,0.012258,2.382387,3.194680,2.382393,3.220070,302.011571,300.000000,None,256,50298,20539
4.891112,4.891112,4.891112,45.042252,45.042252,47.053562,69.000000,69.000000,0.008425,2.333915,2.957383,2.333928,2.982490,301.719351,300.000000,None,256,44812,20132
4.891112,4.891112,4.891112,45.042252,45.042252,47.044504,69.000000,69.000000,0.015246,2.331767,2.954910,2.331773,2.979952,301.935692,300.000000,None,256,44663,20085
4.891112,4.891112,4.891112,45.394548,45.394548,46.247699,69.000000,69.000000,0.009824,2.340390,4.320657,2.340402,4.354020,302.046617,300.000000,None,256,63604,19012
4.891112,4.891112,4.891112,45.042252,45.042252,46.953355,69.000000,69.000000,0.007783,2.334929,2.958820,2.334941,2.984458,302.296726,300.000000,None,256,53785,20178
4.891440,4.891440,4.891440,46.042252,46.042252,48.044503,70.000000,70.000000,0.007351,2.535699,3.159385,2.535713,3.184477,301.722721,300.000000,None,256,44652,20084
-1127.622499,-1127.622499,-1127.622499,-1082.635217,-1082.635217,-1080.970916,-1065.000000,-1065.000000,0.008648,2.196725,2.776913,2.196741,2.799856,302.245826,300.000000,None,256,40601,17861
-1126.622499,-1126.622499,-1126.622499,-1084.887713,-1084.887713,-1083.234982,-1063.000000,-1063.000000,0.008832,1.738780,2.325635,1.738792,2.347305,302.553524,300.000000,None,256,34523,18450
4.891112,4.891112,4.891112,44.887703,44.887703,47.014915,70.000000,70.000000,0.008220,1.500816,2.138344,1.500828,2.162497,302.505339,300.000000,None,256,43995,19443
4.891112,4.891112,4.891112,45.799614,45.799614,46.876369,69.000000,69.000000,0.007458,2.690654,3.747054,2.690670,3.774679,302.226794,300.000000,None,256,55147,19131
-1560.538865,-1560.538865,-1560.538865,-1517.956576,-1517.956576,-1515.669967,-1498.000000,-1498.000000,0.009136,2.239883,2.743621,2.239897,2.764978,301.657974,300.000000,None,256,41159,20173
4.891112,4.891112,4.891112,46.117908,46.117908,47.484865,69.000000,69.000000,0.008461,2.518641,4.003445,2.518657,4.052387,302.087689,300.000000,None,256,51290,17868
4.874713,4.874713,4.874713,44.309755,44.309755,46.167709,69.000000,69.000000,0.007458,2.214103,3.101285,2.214118,3.130602,302.211524,300.000000,None,256,54602,19637
4.891112,4.891112,4.891112,45.116643,45.116643,47.183740,70.000000,69.000000,0.007896,2.381047,3.310725,2.381062,3.341747,301.358955,300.000000,None,256,43215,16928
4.743850,4.743850,4.743850,44.456922,44.456922,46.620715,68.000000,68.000000,0.014510,2.187290,2.788768,2.187293,2.812373,301.932385,300.000000,None,256,46985,19489
4.890784,4.890784,4.890784,46.701688,46.701688,47.905682,69.000000,69.000000,0.009665,2.429881,3.889946,2.429892,3.927615,301.615867,300.000000,None,256,61120,18645
4.891112,4.891112,4.891112,45.814400,45.814400,47.153755,69.000000,69.000000,0.008347,2.390474,3.023605,2.390488,3.046562,302.093081,300.000000,None,256,54280,20343
4.891112,4.891112,4.891112,45.338518,45.338518,46.982069,69.000000,69.000000,0.007396,2.428585,4.093659,2.428600,4.125742,301.747297,300.000000,None,256,62809,17405
-1127.737291,-1127.737291,-1127.737291,-1082.456968,-1082.456968,-1079.765675,-1062.000000,-1062.000000,0.012538,1.965548,2.550671,1.965555,2.571561,301.689217,300.000000,None,256,35938,19198
4.743522,4.743522,4.743522,44.818237,44.818237,47.371050,69.000000,69.000000,0.008744,2.303911,2.892184,2.303924,2.913285,302.411119,300.000000,None,256,50325,19790
4.891112,4.891112,4.891112,45.480809,45.480809,46.850851,69.000000,69.000000,0.008964,2.515364,3.326808,2.515375,3.356567,302.831317,300.000000,None,256,58453,18854
4.891112,4.891112,4.891112,44.879298,44.879298,47.239252,69.000000,69.000000,0.007483,2.738808,3.352858,2.738820,3.379030,301.668176,300.000000,None,256,50556,19996
4.891112,4.891112,4.891112,45.776884,45.776884,47.320785,69.000000,69.000000,0.009778,2.339614,3.253545,2.339631,3.281362,302.187164,300.000000,None,256,49365,20515
4.891112,4.891112,4.891112,45.260748,45.260748,46.906254,69.000000,69.000000,0.007389,2.337503,4.611773,2.337516,4.633894,302.685156,300.000000,None,256,51940,19647
