lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
112130.040664,112130.040664,112130.040664,112313.362678,112313.362718,112313.362718,112313.362718,0.034960,2.122598,2.213674,2.122613,2.122611,2.220244,300.000000,None,16,109,0
110990.216386,110990.216386,110990.216386,111213.506427,111213.506473,111213.506473,111213.506473,0.049224,1.044823,1.073336,1.044829,1.044826,1.080504,300.000000,None,16,19,0
102140.461878,102140.461878,102140.461878,102457.202886,102457.203460,102457.203460,102457.203460,0.053090,0.941308,1.112059,0.941314,1.130277,1.202122,300.000000,None,16,44,4
106267.814702,106267.814702,106267.814702,106555.150555,106555.150619,106555.150619,106555.150619,0.044391,1.221788,1.276126,1.221796,1.221793,1.283022,300.000000,None,16,34,0
102888.478855,102888.478855,102888.478855,103596.669251,103596.669294,103596.669294,103596.669294,0.054240,0.936966,0.965558,0.936973,0.936968,0.972838,300.000000,None,16,12,0
111429.352187,111429.352187,111429.352187,111639.044961,111581.869515,111581.869515,111581.869515,0.037410,0.770537,0.841819,0.770560,0.770559,0.850768,300.000000,None,16,41,0
109955.156000,109955.156000,109955.156000,110061.497978,110061.498045,110061.498045,110061.498045,0.056735,0.922512,0.979404,0.922519,0.922514,0.986394,300.000000,None,16,29,0
99292.036055,99292.036055,99292.036055,100032.319403,100032.319403,100058.472193,100032.319403,0.047803,1.705940,1.775362,1.705956,1.705956,1.781499,300.000000,None,16,8,0
112103.172694,112103.172694,112103.172694,112890.266274,112890.266361,112890.266361,112890.266361,0.043285,0.897209,0.921743,0.897224,0.897224,0.928803,300.000000,None,16,3,0
109815.962399,109815.962399,109815.962399,110213.149621,110213.149622,110213.149622,110213.149622,0.047304,0.889383,0.922367,0.889400,0.889399,0.929150,300.000000,None,16,1,0
113605.430309,113605.430309,113605.430309,113748.572412,113748.572958,113748.572958,113748.572958,0.054592,1.644444,1.826570,1.644461,1.844857,2.076979,300.000000,None,16,80,10
