lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-9505.628173,-9505.628173,-9505.628173,-9505.401765,-9500.121350,100000000000000007629769841091887003294964970946560.000000,-9416.311395,0.048777,0.328907,0.471460,0.810857,224.335574,315.995586,300.000000,None,4,320453,114125
-9505.684759,-9505.684759,-9505.684759,-9505.337266,-9500.978072,100000000000000007629769841091887003294964970946560.000000,-9443.728794,0.005053,0.025382,0.111187,0.117524,211.151701,302.680282,300.000000,None,4,345049,120045
-9506.024619,-9506.024619,-9506.024619,-9505.318782,-9500.264608,-9308.956053,-9419.125417,0.004996,0.231241,0.379643,0.231262,1.520499,302.882109,300.000000,None,4,354240,125682
-9505.798394,-9505.798394,-9505.798394,-9505.581866,-9500.027614,100000000000000007629769841091887003294964970946560.000000,-9411.315083,0.005377,0.027260,0.088811,0.169391,100.971637,302.467697,300.000000,None,4,347067,126227
-9505.684759,-9505.684759,-9505.684759,-9505.337266,-9500.600280,100000000000000007629769841091887003294964970946560.000000,-9426.594366,0.008960,0.031038,0.123978,0.130227,131.136337,302.409733,300.000000,None,4,359207,122670
-9507.475686,-9507.475686,-9507.475686,-9506.791478,-9501.325481,-9267.105691,-9454.662395,0.004903,0.212040,0.328834,0.212056,179.930738,302.512907,300.000000,None,4,386391,122530
-9504.570259,-9504.570259,-9504.570259,-9503.858635,-9498.710314,100000000000000007629769841091887003294964970946560.000000,-9409.072798,0.009707,0.030307,0.193970,0.201317,0.432391,302.230512,300.000000,None,4,342619,124383
-9505.901372,-9505.901372,-9505.901372,-9505.373809,-9500.126141,-9346.162151,-9406.906481,0.009169,0.221403,0.320326,0.221409,0.326445,302.287454,300.000000,None,4,356645,125749
-9522.547303,-9522.547303,-9522.547303,-9520.706401,-9512.351291,-9375.863902,-9421.530675,0.007867,0.179020,0.325087,0.179034,0.330876,302.471536,300.000000,None,4,351958,129504
-9529.574686,-9529.574686,-9529.574686,-9528.471445,-9520.415878,100000000000000007629769841091887003294964970946560.000000,-9470.877128,0.007512,0.022810,0.161714,0.363935,124.907001,303.650674,300.000000,None,4,387994,137684
-9505.710385,-9505.710385,-9505.710385,-9505.349831,-9500.156368,100000000000000007629769841091887003294964970946560.000000,-9418.182963,0.008901,0.031905,0.197620,0.245538,150.815954,302.153780,300.000000,None,4,348709,119828
