lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-4632.298153,-4630.486614,-4630.564791,-4630.491796,-4620.958907,-4031.285262,-4602.855019,2.369480,2.398522,2.592173,2.398430,2.800198,303.932330,300.000000,New,4,252673,36010
0.000000,-4614.534628,-4614.534628,-4612.698995,-4601.518113,-4549.714228,-4584.015826,0.311628,0.587090,0.814614,0.587091,0.924305,305.923267,300.000000,Farkas,4,366851,58230
0.000000,-4618.009235,-4618.638635,-4617.572674,-4608.003078,-3846.280509,-4588.435402,0.312476,0.342904,0.656923,0.342905,0.672300,305.651543,300.000000,Farkas,4,338344,54390
0.000000,-4613.557547,-4613.557547,-4611.855223,-4601.277855,-4552.424086,-4586.920178,0.321932,0.643819,0.855017,0.643823,0.867091,305.966640,300.000000,Farkas,4,356209,59539
0.000000,-4644.588015,-4644.610854,-4643.831814,-4634.037283,-3738.409708,-4618.867008,0.322306,0.347820,0.698804,0.347821,38.158175,305.246566,300.000000,Farkas,4,349652,54925
0.000000,-4625.312854,-4625.800229,-4624.438668,-4615.091548,-3856.250129,-4595.040513,0.310057,0.344168,0.613877,0.344168,0.776328,305.460191,300.000000,Farkas,4,338715,51094
0.000000,-4628.368518,-4628.368784,-4626.779819,-4616.359809,-3697.682266,-4594.438656,0.315734,0.344635,0.680569,0.344635,0.855759,305.285183,300.000000,Farkas,4,353965,53990
0.000000,-4634.234322,-4634.251160,-4633.191001,-4623.305077,-4032.665789,-4610.060946,0.311682,0.334881,0.611142,0.334881,0.742926,304.827837,300.000000,Farkas,4,349723,54152
0.000000,-4632.326232,-4633.306061,-4632.239763,-4622.851991,-4131.765857,-4606.857299,0.307798,0.337370,0.583097,0.337371,0.671692,304.909370,300.000000,Farkas,4,336054,51709
0.000000,-4613.306043,-4613.306043,-4611.354350,-4600.908102,-4570.072880,-4587.598458,0.304289,0.653354,0.898390,0.653367,207.341820,305.235225,300.000000,Farkas,4,350873,56475
0.000000,-4627.119030,-4627.556615,-4625.999933,-4615.058684,-3805.904883,-4597.286809,0.307484,0.336975,0.750943,0.336977,0.933025,304.130169,300.000000,Farkas,4,305374,48052
