lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-61651.227098,-60007.667915,-60855.978242,-55036.720727,-54586.126055,-51882.000000,-51882.000000,175.509171,179.810469,180.160070,179.810491,180.175710,300.148961,300.000000,New,64,60582,11710
-61655.475104,-59905.484189,-60908.840660,-54846.897656,-54304.217646,-51722.000000,-51722.000000,134.594277,139.266612,139.540445,139.266629,139.555922,300.223882,300.000000,New,64,63441,14698
-61653.975691,-60014.464841,-60828.440723,-55034.584535,-55034.584535,-51916.000000,-51916.000000,280.371810,284.917125,285.189484,284.917136,285.205123,300.035288,300.000000,New,64,6154,1124
-61660.450834,-59864.864429,-60976.663449,-55009.711116,-55009.711116,-51866.000000,-51866.000000,189.614815,194.108620,194.395765,194.108629,194.411420,300.184896,300.000000,New,64,42832,10603
-61633.857013,-59935.089628,-61093.423680,-55036.397510,-54432.187956,-51984.000000,-51984.000000,80.921364,85.011660,85.210658,85.011667,85.224127,300.239567,300.000000,New,64,88380,19220
-61655.458266,-60024.864639,-60836.593092,0.000000,-61655.458266,0.000000,100000000000000007629769841091887003294964970946560.000000,346.972138,0.000000,0.000000,0.000000,0.000000,346.995170,300.000000,New,64,0,0
-61656.388924,-59894.491898,-60998.280490,0.000000,-61656.388924,0.000000,100000000000000007629769841091887003294964970946560.000000,369.860383,0.000000,0.000000,0.000000,0.000000,369.882809,300.000000,New,64,0,0
-61653.462946,-59943.027391,-60815.217391,0.000000,-61653.462946,0.000000,100000000000000007629769841091887003294964970946560.000000,350.925058,0.000000,0.000000,0.000000,0.000000,350.948235,300.000000,New,64,0,0
-61656.445073,-60016.570335,-60833.002688,-54974.115839,-54434.556926,-51819.000000,-51819.000000,152.345101,156.932693,157.228377,156.932713,157.244076,300.212050,300.000000,New,64,56553,13400
-61679.493872,-59988.566780,-61038.949133,-55060.538444,-55060.538444,-51927.000000,-51927.000000,205.859096,210.341003,210.631141,210.341019,210.646777,300.105227,300.000000,New,64,37530,8508
-61657.053068,-60137.984735,-61133.643846,-55279.823965,-55279.823965,-52166.000000,-52166.000000,260.868962,265.468722,265.700324,265.468757,265.715974,300.057796,300.000000,New,64,13666,2974
