lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,6.120367,5.913879,45.042252,45.042252,47.012296,69.000000,69.000000,3.539053,5.866228,6.501551,5.866234,6.526759,307.269288,300.000000,New,16,45990,20268
4.389510,5.026093,4.855622,44.725753,44.725753,46.913771,70.000000,70.000000,0.392673,3.455495,4.101554,3.455507,4.132452,303.268026,300.000000,Farkas,16,89086,16772
3.471579,4.951597,3.728504,43.969739,43.989477,45.730247,71.000000,71.000000,0.399724,3.476336,4.305663,3.476340,4.366781,302.380015,300.000000,Farkas,16,77179,15987
3.989857,5.014745,4.285605,45.157748,45.157881,47.737047,68.000000,68.000000,0.400935,4.559286,5.203363,4.559298,5.235867,302.555473,300.000000,Farkas,16,82692,15518
4.340109,5.102665,4.853791,46.655977,46.704743,48.123341,70.000000,70.000000,0.381357,2.656116,3.435935,2.656120,3.478329,302.819695,300.000000,Farkas,16,86383,16300
4.304308,4.648425,4.571222,45.193972,45.213087,47.151828,71.000000,71.000000,0.393489,3.209117,4.317204,3.209137,4.371293,302.437974,300.000000,Farkas,16,59132,15451
4.754212,5.521786,5.190469,44.009702,44.010378,46.625156,72.000000,72.000000,0.421223,4.659873,5.330204,4.659889,5.354455,301.713976,300.000000,Farkas,16,81283,15295
4.892907,6.122177,5.915737,46.757039,46.757039,48.472985,72.000000,72.000000,0.381315,3.093861,3.791235,3.093874,3.821214,303.546733,300.000000,Farkas,16,94793,17977
4.546210,4.858280,4.744460,46.974227,46.974227,48.614251,71.000000,71.000000,0.388104,3.476814,4.063812,3.476831,4.094005,303.283880,300.000000,Farkas,16,83336,16874
3.519910,4.418533,3.888675,44.146720,44.146720,46.482742,71.000000,71.000000,0.408683,3.976629,4.570863,3.976645,4.610839,303.028043,300.000000,Farkas,16,89178,16322
4.617580,4.853072,4.769965,45.422710,45.422710,47.436106,70.000000,70.000000,0.399090,3.194384,3.965631,3.194388,3.995301,303.048378,300.000000,Farkas,16,52879,15878
4.891234,6.120367,5.914001,47.936188,47.937306,49.450596,69.000000,69.000000,0.356053,2.642536,3.322661,2.642551,3.355624,303.455803,300.000000,Farkas,16,59851,18446
4.886511,5.833387,5.741854,44.546135,44.556178,47.931933,70.000000,70.000000,0.372159,3.003977,3.931836,3.003992,3.978311,302.653605,300.000000,Farkas,16,56316,18526
5.077362,5.287433,5.224167,45.907054,45.907054,48.469305,72.000000,72.000000,0.415787,3.384106,4.168280,3.384126,4.212042,302.613921,300.000000,Farkas,16,79906,15967
