lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-59156.757374,-59156.757374,-59156.757374,-51875.092813,-51064.263096,-49716.000000,-49716.000000,0.032584,4.788916,5.119786,4.788936,5.134381,302.449766,300.000000,None,16,105538,26823
-59153.018508,-59153.018508,-59153.018508,-51871.110342,-51088.292390,-49716.000000,-49716.000000,0.037480,4.843219,5.184899,4.843228,5.199627,302.491009,300.000000,None,16,95151,26486
-59153.765253,-59153.765253,-59153.765253,-51870.883398,-51067.371543,-49716.000000,-49716.000000,0.037550,5.071568,5.402131,5.071578,5.416646,300.596474,300.000000,None,16,103406,25970
-59153.101905,-59153.101905,-59153.101905,-51871.154153,-51068.547803,-49616.000000,-49616.000000,0.037203,5.726201,6.353029,5.726208,6.367807,300.574806,300.000000,None,16,120206,25912
-59153.714555,-59153.714555,-59153.714555,-51872.268067,-51063.706568,-49713.000000,-49713.000000,0.037217,5.013522,5.342977,5.013503,5.357735,300.661244,300.000000,None,16,98931,26588
-59160.394987,-59160.394987,-59160.394987,-51881.937033,-51090.839913,-49721.000000,-49721.000000,0.037622,4.809436,5.145069,4.809444,5.159578,300.682914,300.000000,None,16,115276,26281
-59154.206998,-59154.206998,-59154.206998,-51872.470644,-51066.602245,-49641.000000,-49641.000000,0.039468,6.412059,7.055806,6.412066,7.070462,300.695433,300.000000,None,16,107200,26778
-59159.826100,-59159.826100,-59159.826100,-51881.620258,-51070.344278,-49716.000000,-49716.000000,0.039112,4.657947,4.823509,4.657958,4.837821,300.640612,300.000000,None,16,96528,26274
-59159.947404,-59159.947404,-59159.947404,-51880.271123,-51082.633730,-49716.000000,-49716.000000,0.037991,4.800998,5.154076,4.801006,5.168832,300.661673,300.000000,None,16,94141,26332
-59160.105545,-59160.105545,-59160.105545,-51884.746809,-51075.065309,-49725.000000,-49725.000000,0.037260,4.725792,5.353142,4.725804,5.367782,300.617759,300.000000,None,16,98924,26278
