lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
94.216250,96.892500,94.644072,102.880279,105.390600,115.000000,109.000000,6.222289,6.702454,8.140770,6.702462,8.227668,301.299170,300.000000,New,16,167144,18209
94.466250,97.142500,95.449125,101.415631,104.320177,114.000000,109.000000,4.109357,5.117778,6.899457,5.117783,41.221345,300.271240,300.000000,Old,16,153321,16937
94.216250,96.892500,94.644073,101.457336,103.994258,113.000000,109.000000,3.881417,5.082393,6.600378,5.082398,6.657813,300.257805,300.000000,Old,16,152472,18591
93.841250,96.521250,94.923685,101.697666,103.882585,110.000000,107.000000,5.394969,5.942541,7.741789,5.942548,7.814607,300.287442,300.000000,Old,16,183081,16536
94.466250,97.110000,94.894072,101.872252,104.245903,115.000000,108.000000,3.997927,4.590714,6.522672,4.590718,6.593017,300.353904,300.000000,Old,16,156163,16342
94.937500,97.521429,95.855955,103.515277,105.919131,111.000000,109.000000,3.794781,4.777704,6.945129,4.777710,6.999407,300.189789,300.000000,Old,16,179230,17403
94.216250,96.946250,95.199125,101.057322,103.826382,113.000000,109.000000,3.543200,4.509195,5.798565,4.509199,5.848621,300.319702,300.000000,Old,16,144078,16691
94.617500,97.392500,95.603338,103.608551,106.087488,114.000000,108.000000,5.180879,5.710756,7.730971,5.710760,8.000430,300.298747,300.000000,Old,16,172561,18233
94.886429,97.642500,95.930438,101.373403,104.737774,114.000000,110.000000,3.924196,4.439334,6.192566,4.439337,6.252512,300.308509,300.000000,Old,16,155961,18775
95.272500,97.771250,95.771113,102.760924,105.296349,113.000000,109.000000,4.358272,4.936335,6.977317,4.936338,207.946301,300.284042,300.000000,Old,16,171602,16669
94.716250,97.142500,95.207162,101.540032,104.545990,114.000000,108.000000,3.818031,4.616205,6.607368,4.616217,6.662583,300.253204,300.000000,Old,16,160473,19528
