lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBoundPreVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4.891112,5.748770,5.377173,45.042252,45.042252,47.012296,69.000000,69.000000,6.998990,9.333590,9.970659,9.333596,9.995962,310.780334,300.000000,New,8,44430,20250
4.389510,5.026093,4.594908,44.725753,44.725753,46.929847,70.000000,70.000000,0.314007,3.394288,4.043507,3.394292,4.074560,305.149159,300.000000,Farkas,8,88965,16774
3.471579,4.377039,3.471579,43.969739,43.989477,45.559178,71.000000,71.000000,0.306034,3.396643,4.229125,3.396653,4.290556,304.162674,300.000000,Farkas,8,74144,15349
3.989857,5.014745,4.028680,45.157748,45.157881,47.757653,68.000000,68.000000,0.316185,4.491271,5.139492,4.491275,5.172024,302.133452,300.000000,Farkas,8,83302,15774
4.340109,4.982954,4.340109,46.655977,46.704743,48.337378,70.000000,70.000000,0.299806,2.583628,3.366010,2.583638,3.408558,302.192139,300.000000,Farkas,8,78223,16152
4.304308,4.648425,4.546408,45.193972,45.193972,47.442253,71.000000,71.000000,0.311549,3.138349,4.246628,3.138363,4.300618,302.400053,300.000000,Farkas,8,69697,16739
4.754212,5.521786,4.989332,44.009702,44.009702,46.377711,72.000000,72.000000,0.325976,4.571773,5.244547,4.571786,5.268942,302.186091,300.000000,Farkas,8,77614,15169
4.892907,5.750580,5.379031,46.757039,46.757039,48.472985,72.000000,72.000000,0.299334,3.016907,3.715353,3.016917,3.745300,303.187351,300.000000,Farkas,8,94533,17887
4.546210,4.858280,4.744460,46.974227,46.974227,48.597802,71.000000,71.000000,0.310410,3.404993,3.994499,3.405007,4.024977,303.128053,300.000000,Farkas,8,78326,16966
3.519910,4.418533,3.723053,44.146720,44.146720,46.555386,71.000000,71.000000,0.315936,3.891924,4.490511,3.891937,4.530839,305.164737,300.000000,Farkas,8,113629,16700
4.617580,4.853072,4.769965,45.422710,45.422710,47.498653,70.000000,70.000000,0.307334,3.102097,3.875864,3.102112,3.905397,305.414150,300.000000,Farkas,8,55992,15707
4.891234,5.748892,5.377295,47.936188,47.937306,49.445055,69.000000,69.000000,0.284035,2.573011,3.254268,2.573024,3.287345,303.497505,300.000000,Farkas,8,60621,18325
4.886511,5.746802,5.310312,44.546135,44.556178,47.894587,70.000000,70.000000,0.291729,2.921762,3.850363,2.921774,3.896962,303.389128,300.000000,Farkas,8,60734,18512
5.077362,5.287433,5.224167,45.907054,45.907054,48.472546,72.000000,72.000000,0.323669,3.304121,4.093509,3.304135,4.137199,304.820640,300.000000,Farkas,8,79428,15924
4.694490,5.024106,4.983616,44.987436,44.987436,47.863082,73.000000,72.000000,0.309697,3.862261,4.853624,3.862278,4.884828,302.475873,300.000000,Farkas,8,109476,17611
3.875829,4.124712,3.875830,43.990378,43.990378,45.996456,71.000000,71.000000,0.327845,3.300292,4.547948,3.300303,4.646538,302.532008,300.000000,Farkas,8,79787,14833
4.693398,4.947868,4.935311,47.811100,47.811100,49.681027,70.000000,70.000000,0.314036,2.318585,3.189156,2.318596,3.231839,304.773360,300.000000,Farkas,8,78808,17918
4.891112,5.748770,5.377173,47.187758,47.187758,48.949652,69.000000,69.000000,0.283745,2.965819,3.535110,2.965831,3.571779,303.245175,300.000000,Farkas,8,62673,18994
4.763542,5.268254,5.041116,43.692244,43.692244,45.772871,70.000000,70.000000,0.328914,2.498088,3.195545,2.498104,3.254628,305.251444,300.000000,Farkas,8,87154,16103
4.825193,5.480265,4.841575,44.993504,44.993504,46.548854,67.000000,67.000000,0.331074,3.649683,4.682876,3.649709,4.723201,302.729492,300.000000,Farkas,8,108557,15905
5.401012,6.694161,5.879959,47.255465,47.255465,49.759345,73.000000,72.000000,0.314285,2.803523,3.397809,2.803541,3.447762,302.299649,300.000000,Farkas,8,74254,17022
3.584819,4.263859,3.772282,43.927468,43.927468,45.824149,72.000000,72.000000,0.342049,3.984415,4.707277,3.984440,4.778059,302.658637,300.000000,Farkas,8,107822,15719
4.902593,5.379471,5.106011,48.134912,48.134912,49.835151,71.000000,71.000000,0.308986,3.627596,4.547454,3.627606,4.584183,303.132890,300.000000,Farkas,8,82518,17084
4.339071,4.865038,4.546632,43.048017,43.048017,45.236660,70.000000,70.000000,0.303999,2.951573,3.627258,2.951590,3.676718,302.134094,300.000000,Farkas,8,67573,16002
4.891119,5.748777,5.377180,47.993679,47.993680,49.305118,69.000000,69.000000,0.287951,2.374539,2.993504,2.374548,3.018236,302.800468,300.000000,Farkas,8,80526,17929
4.146592,4.818620,4.223764,45.166090,45.166510,48.130855,70.000000,70.000000,0.308935,3.110829,3.751904,3.110852,3.773928,302.445955,300.000000,Farkas,8,97062,17159
4.448648,4.893712,4.831102,45.573758,45.573758,47.335323,70.000000,70.000000,0.317402,4.067518,4.674668,4.067551,4.707463,305.466629,300.000000,Farkas,8,81967,16826
5.939973,6.438169,6.253345,47.530833,47.530833,49.097593,73.000000,72.000000,0.305029,3.380354,4.124334,3.380367,4.181868,305.068979,300.000000,Farkas,8,95725,14965
4.992195,5.317627,5.278262,45.627206,45.627206,47.248336,71.000000,70.000000,0.310464,3.226903,3.940005,3.226924,4.289430,302.656939,300.000000,Farkas,8,110391,16195
4.739051,4.982451,4.969076,48.119121,48.119335,49.225528,72.000000,72.000000,0.306923,3.187874,3.884238,3.187901,3.904107,302.276798,300.000000,Farkas,8,85590,17636
4.894392,5.751405,5.380453,46.206203,46.206203,47.458821,73.000000,73.000000,0.301566,2.705586,3.498216,2.705610,3.530329,302.600375,300.000000,Farkas,8,64729,15756
4.646114,5.423418,5.132175,51.460842,51.460842,53.008115,72.000000,72.000000,0.295479,2.196119,3.133446,2.196135,3.161105,303.325800,300.000000,Farkas,8,59013,17026
5.514146,5.858936,5.514203,45.708573,45.708573,47.581016,71.000000,71.000000,0.307266,3.296935,3.989937,3.296957,4.024308,305.031332,300.000000,Farkas,8,103582,16893
4.307696,4.577867,4.341099,42.910144,42.910144,45.532391,71.000000,71.000000,0.336955,2.724176,3.367957,2.724192,3.405611,305.258143,300.000000,Farkas,8,80582,16546
5.051328,5.910790,5.488802,47.681981,47.681981,49.359810,69.000000,69.000000,0.295347,2.967518,3.578751,2.967535,3.603043,305.645643,300.000000,Farkas,8,61429,17389
3.974902,4.119341,4.010969,45.078466,45.078968,46.958251,72.000000,72.000000,0.320917,3.177085,3.814210,3.177095,3.847631,301.645723,300.000000,Farkas,8,74345,14318
3.167380,4.023811,3.167368,42.653359,42.653359,43.980538,71.000000,71.000000,0.361985,4.114177,4.852175,4.114205,4.918031,305.013197,300.000000,Farkas,8,81060,15772
4.892752,5.750288,5.378813,48.137930,48.137930,48.757449,71.000000,70.000000,0.292765,2.839940,3.320943,2.839956,3.345898,304.185114,300.000000,Farkas,8,44658,20028
5.038863,5.837861,5.524972,44.784398,44.784398,46.773323,71.000000,71.000000,0.306389,3.250779,3.908205,3.250801,3.946064,302.138082,300.000000,Farkas,8,104859,12892
4.133248,4.230228,4.205382,44.285850,44.285850,45.909636,74.000000,73.000000,0.313882,2.771720,3.358236,2.771746,3.391294,302.651700,300.000000,Farkas,8,86677,16469
3.159858,4.027506,3.169532,38.968063,38.968063,40.396319,70.000000,70.000000,0.341436,3.364258,3.926216,3.364267,3.956740,305.026397,300.000000,Farkas,8,60845,13507
3.441947,4.127277,3.473644,45.689664,45.689664,48.034328,70.000000,70.000000,0.320237,3.501613,4.356059,3.501636,4.407775,305.294316,300.000000,Farkas,8,136306,18180
4.899475,5.763365,5.379644,46.614933,46.614933,48.302775,70.000000,70.000000,0.293276,2.868681,3.525126,2.868695,3.551955,303.436018,300.000000,Farkas,8,70857,18544
5.405755,6.030037,5.512126,45.791933,45.791933,49.119601,70.000000,70.000000,0.326980,3.289596,4.122441,3.289619,4.177323,302.127084,300.000000,Farkas,8,99265,15951
3.871773,4.125452,4.042082,41.744093,41.744093,44.555303,69.000000,69.000000,0.316951,3.315125,3.904298,3.315137,3.944303,302.106670,300.000000,Farkas,8,75360,16070
4.891763,5.749426,5.377824,47.940397,48.062910,49.221696,69.000000,69.000000,0.285515,2.744319,3.374146,2.744324,3.397248,302.424961,300.000000,Farkas,8,67728,18236
5.515549,6.368213,5.876489,46.936569,46.936569,48.797455,72.000000,72.000000,0.297458,3.339536,4.031474,3.339553,4.080265,302.045654,300.000000,Farkas,8,76294,16184
