lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
3320.771000,5011.751000,4733.633889,8005.197921,8498.021924,12043.000000,12043.000000,40.765535,42.641795,49.791499,42.641703,50.207605,300.131974,300.000000,New,64,103779,11620
3244.542000,5057.914000,4888.168233,7664.601776,8422.614422,12191.000000,12191.000000,42.491495,44.339747,50.741755,44.339751,51.144643,300.266995,300.000000,New,64,90988,11718
3130.799000,4697.432000,4239.243492,8035.300581,8525.874303,11743.000000,11743.000000,41.022371,42.741767,48.654243,42.741777,48.966611,300.159612,300.000000,New,64,90514,11849
3399.969000,4929.725000,4628.500501,7894.042664,8442.824453,12363.000000,12363.000000,41.025547,41.966971,48.785983,41.966979,49.156071,300.190528,300.000000,New,64,106076,11558
3320.696000,5011.878000,4772.003505,8344.055903,8679.837971,12134.000000,12134.000000,40.322091,42.963859,49.703950,42.963867,50.130009,300.249574,300.000000,New,64,97295,11614
3244.796000,4905.007000,4419.126495,8226.325179,8672.351905,12098.000000,12098.000000,41.439465,42.992706,50.166687,42.992718,50.584563,300.407390,300.000000,New,64,103583,11486
3320.435000,5166.848000,4885.927537,8199.230987,8678.890798,12583.000000,12583.000000,41.516677,43.621824,49.907233,43.621842,50.247896,300.236296,300.000000,New,64,93731,11798
3592.121000,4942.652000,4742.454703,8377.474331,8849.463033,12521.000000,12521.000000,40.891712,42.766689,49.238086,42.766699,49.589118,300.164534,300.000000,New,64,99219,11727
3119.806000,4901.687000,4530.702849,8007.292032,8460.196294,12580.000000,12580.000000,41.242074,42.805196,49.312709,42.805202,49.675490,300.158205,300.000000,New,64,102682,11681
3053.586000,4613.653000,4405.921028,7629.028365,8235.438128,12144.000000,12144.000000,40.113820,41.125547,47.467425,41.125562,47.860977,300.416992,300.000000,New,64,103543,11928
3128.145000,4878.675000,4548.715393,8101.641504,8562.992091,12042.000000,12042.000000,42.534327,43.736426,50.693919,43.736432,50.967045,300.226254,300.000000,New,64,88390,12154
