lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
6765.209043,6769.589347,6769.362096,6769.569237,6784.625555,100000000000000007629769841091887003294964970946560.000000,6878.865231,2.501591,2.516710,2.601563,2.609750,2.609714,306.349313,300.000000,New,16,360412,70795
6745.410354,6745.410354,6745.410354,6748.657579,6771.505354,7171.732237,6820.795737,0.176918,0.398878,0.629339,0.398898,86.321770,308.360284,300.000000,Old,16,542569,103891
6784.412141,6784.757376,6784.757376,6788.862765,6804.187970,100000000000000007629769841091887003294964970946560.000000,6918.471486,0.501646,0.517858,0.654564,0.661233,3.614411,306.961172,300.000000,Old,16,324270,73244
6751.094722,6752.181701,6752.120125,6754.928388,6775.803815,6871.647817,6857.214240,0.581211,0.797100,1.056188,0.797104,1.067778,307.274820,300.000000,Old,16,345704,68935
6803.289677,6803.785039,6803.653890,6805.967079,6822.751184,7077.711025,6902.575109,0.385892,0.574884,0.745640,0.574886,48.034548,306.252914,300.000000,Old,16,343230,70706
6716.865881,6716.865881,6716.865881,6719.372865,6744.265947,6899.684925,6806.156374,0.173413,0.351186,0.532784,0.351189,0.537017,309.218712,300.000000,Old,16,523493,117968
6786.926986,6786.926986,6786.926986,6789.473757,6808.936108,7040.638099,6885.879392,0.190265,0.378810,0.576695,0.378822,131.002199,308.541294,300.000000,Old,16,518013,113601
6748.336977,6748.336977,6748.336977,6752.724625,6778.851855,6920.931374,6812.414898,0.173742,0.418800,0.530757,0.418812,0.538053,308.003433,300.000000,Old,16,548663,107918
6775.921519,6778.210280,6778.176822,6778.906994,6797.379453,100000000000000007629769841091887003294964970946560.000000,6862.567767,0.425198,0.441486,0.591185,0.597298,0.640350,305.799749,300.000000,Old,16,319991,65450
6764.557485,6765.754067,6765.754067,6769.055141,6783.569334,7071.750577,6874.811696,0.505035,0.755268,1.062960,0.755267,1.069999,305.975318,300.000000,Old,16,308345,66746
6754.248748,6754.465887,6754.454633,6758.936463,6779.667169,6987.800653,6873.288313,0.456168,0.645814,0.896746,0.645814,0.903110,306.838486,300.000000,Old,16,335395,77682
