lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
-11980000.000000,-11980000.000000,-11980000.000000,-11980000.000000,-11670000.000000,-11670000.000000,-11670000.000000,0.008795,0.208122,0.221983,0.208136,0.225235,0.255660,300.000000,None,16,53,8
-626249687.938562,-626249687.938562,-626249687.938562,0.000000,-625421324.770224,-625421324.770224,-625421324.770224,0.015432,0.105779,0.000000,0.105801,0.105800,0.108554,300.000000,None,16,0,0
-305228464.003552,-305228464.003552,-305228464.003552,-305033849.840499,-304919968.047586,-304919968.047586,-304919968.047586,0.005857,0.140738,0.152429,0.140752,0.155483,0.158366,300.000000,None,16,8,2
-180107195.522198,-180107195.522198,-180107195.522198,0.000000,-180107195.522198,0.000000,-180107195.522198,0.007018,0.000000,0.000000,0.020604,0.000000,0.021599,300.000000,None,16,0,0
-1259952499.709474,-1259952499.709474,-1259952499.709473,-1258141349.417273,-1258141349.417274,-1258141349.417274,-1258141349.417274,0.013957,0.121351,0.126705,0.121374,0.121369,0.128190,300.000000,None,16,0,0
-8176933897.019033,-8176933897.019033,-252554477104.005524,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0.000000,0.000000,0.012954,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,None,16,0,0
-1117230491.750935,-1117230491.750935,-1119073864.303861,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0.000000,0.000000,0.013674,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,None,16,0,0
-84534620.845864,-84534620.845864,-84534620.845864,-84534620.845864,-79550035.297514,-79550035.297514,-79550035.297514,0.013976,0.268672,0.276866,0.268681,0.280799,0.300958,300.000000,None,16,52,4
-435379771636.213379,-435379771636.213379,-920553451583.215942,0.000000,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0.000000,0.000000,0.022884,0.000000,0.000000,0.000000,0.000000,0.000000,300.000000,None,16,0,0
-910549786.296772,-910549786.296772,-910549786.296772,0.000000,-901219082.460720,-901219082.460720,-901219082.460720,0.013392,0.053204,0.000000,0.053210,0.053205,0.054383,300.000000,None,16,0,0
-290471899.662699,-290471899.662699,-290471899.662699,0.000000,-290471899.662699,0.000000,-290471899.662699,0.006422,0.000000,0.000000,0.022724,0.000000,0.023728,300.000000,None,16,0,0
