lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
6875.000000,7115.000000,7085.017954,7338.159838,7615.000000,7615.000000,7615.000000,20.825204,21.480142,26.718931,21.480152,26.889694,45.183797,300.000000,New,16,17301,570
6982.606254,7193.230259,7002.654962,7389.398574,7755.000000,8425.000000,7755.000000,5.591029,6.274919,10.220375,6.274933,27.932451,53.568056,300.000000,New,16,54880,2369
6976.750000,7191.565385,7182.035814,7368.336588,7715.000000,8065.000000,7715.000000,61.935349,62.764873,63.352636,62.764886,78.023936,90.575175,300.000000,New,16,17154,692
6949.179891,7200.047828,7182.827828,7355.230454,7615.000000,7855.000000,7615.000000,81.071780,82.163222,88.892423,82.163238,104.301408,106.054347,300.000000,New,16,11408,298
6970.799645,7238.843646,7207.084999,7347.736691,7665.000000,8145.000000,7665.000000,82.718139,83.077513,83.929190,83.077524,97.141628,108.045637,300.000000,New,16,15048,574
6952.883598,7264.794030,7123.349979,7428.388293,7615.000000,7855.000000,7615.000000,70.861109,71.422132,76.722465,71.422147,96.025981,96.955215,300.000000,New,16,11531,353
6900.000000,7147.764579,7099.379612,7261.028518,7615.000000,7855.000000,7615.000000,31.084038,32.423175,32.901298,32.423191,55.293779,63.597921,300.000000,New,16,24690,1008
7103.333333,7404.821839,7329.308157,7560.148935,7765.000000,8495.000000,7765.000000,36.047643,36.669854,37.997643,36.669861,52.187249,64.122898,300.000000,New,16,19704,720
6993.370570,7306.003867,6994.774143,7531.003915,7765.000000,8155.000000,7765.000000,8.285211,8.810368,9.483131,8.810378,14.480814,21.386716,300.000000,New,16,16342,618
6875.000000,7101.613672,6895.454545,7307.224385,7615.000000,7855.000000,7615.000000,12.925148,13.819274,14.525884,13.819282,19.260965,22.296482,300.000000,New,16,9594,374
6887.500000,7115.811908,7098.027894,7302.666136,7615.000000,7855.000000,7615.000000,66.404197,66.801871,67.489905,66.801887,116.899538,120.770579,300.000000,New,16,35275,1572
