lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,heuristicPrimalBound,primalBound,vpcGenerationTime,heuristicTime,rootDualBoundTime,firstSolutionTime,bestSolutionTime,terminationTime,maxTime,vpcGenerator,terms,iterations,nodes
4310.000000,4310.000000,4310.000000,4310.000000,4396.565587,100000000000000007629769841091887003294964970946560.000000,8271.500000,0.520408,0.969151,1.526662,3.348300,0.000000,301.462083,300.000000,New,4,231187,19905
4309.760174,4311.260174,4311.260174,4344.588152,4450.444378,10464.000000,8309.000000,0.211438,2.998360,9.755643,2.998369,9.912187,301.730194,300.000000,Old,4,234496,16811
4321.917815,4324.417815,4324.167815,4351.975263,4420.935998,9874.500000,8223.500000,0.209104,3.339674,8.643569,3.339684,95.093110,302.646401,300.000000,Old,4,223345,15892
4285.803360,4290.303360,4288.053360,4332.751628,4415.884809,8391.500000,8391.500000,0.199654,3.649809,8.866303,3.649819,8.972875,301.559754,300.000000,Old,4,226204,16738
4339.110325,4341.110325,4341.110325,4366.262572,4468.741492,100000000000000007629769841091887003294964970946560.000000,8666.000000,0.231504,0.678808,5.810146,7.955935,25.462054,302.378153,300.000000,Old,4,242669,16181
